comID,yearG5,sex,CAUSE,Ndeaths,YLL,mean.age,Level,county,pop,YLLper,cDeathRate,rateLCI,rateUCI,comName,oDeaths,aRate,aLCI,aUCI,aSE,YLL.adj.rate,causeName
50,2014-2018,Female,B,27,203,75.48,lev1,Imperial,15570,260.8,34.68,21.6,47.77,Brawley/Westmorland,27,33.14,21.67,49.33,6.482,275.1,Cancer/Malignant neoplasms
50,2014-2018,Female,C,36,108,79.83,lev1,Imperial,15570,138.7,46.25,31.14,61.35,Brawley/Westmorland,36,42.12,29.4,59.38,7.08,128.4,Cardiovascular diseases
50,2014-2018,Female,C02,20,76,79.1,lev2,Imperial,15570,97.63,25.69,14.43,36.95,Brawley/Westmorland,20,23.45,14.25,37.36,5.292,89.01,Ischaemic heart disease
50,2014-2018,Female,D,26,127,78.65,lev1,Imperial,15570,163.1,33.4,20.56,46.24,Brawley/Westmorland,26,30.55,19.82,45.93,6.078,177,Other Chronic
50,2014-2018,Male,0,105,1282,66.61,lev0,Imperial,14320,1791,146.7,118.6,174.7,Brawley/Westmorland,105,145.5,118.6,177.2,14.41,1866,All CAUSES
50,2014-2018,Male,B,19,222,66.42,lev1,Imperial,14320,310.1,26.54,14.61,38.48,Brawley/Westmorland,19,27,16.11,43.14,6.291,313.4,Cancer/Malignant neoplasms
50,2014-2018,Male,C,39,574,63.72,lev1,Imperial,14320,801.8,54.48,37.38,71.58,Brawley/Westmorland,39,53.28,37.68,73.86,8.655,828.8,Cardiovascular diseases
50,2014-2018,Male,C02,16,262,62.38,lev2,Imperial,14320,366,22.35,11.4,33.3,Brawley/Westmorland,16,20.76,11.8,34.82,5.238,348.1,Ischaemic heart disease
50,2014-2018,Male,D,31,198,74.35,lev1,Imperial,14320,276.6,43.31,28.06,58.55,Brawley/Westmorland,31,42.28,28.59,60.98,7.679,289.9,Other Chronic
50,2014-2018,Total,0,205,1791,72.24,lev0,Imperial,29890,1199,137.2,118.4,156,Brawley/Westmorland,205,132.2,114.5,152.1,9.353,1260,All CAUSES
50,2014-2018,Total,A,12,64,74.58,lev1,Imperial,29890,42.83,8.031,3.487,12.57,Brawley/Westmorland,12,7.547,3.865,13.75,2.203,42.88,"Communicable, maternal, perinatal and nutritional conditions"
50,2014-2018,Total,B,46,425,71.74,lev1,Imperial,29890,284.4,30.78,21.89,39.68,Brawley/Westmorland,46,30.24,22.03,40.85,4.528,292.8,Cancer/Malignant neoplasms
50,2014-2018,Total,B99,11,109,69.27,lev2,Imperial,29890,72.94,7.361,3.011,11.71,Brawley/Westmorland,11,8.13,4.022,14.93,2.479,95.3,Other malignant neoplasms
50,2014-2018,Total,C,75,682,71.45,lev1,Imperial,29890,456.4,50.19,38.83,61.55,Brawley/Westmorland,75,48.1,37.72,60.79,5.618,477,Cardiovascular diseases
50,2014-2018,Total,C01,11,174,62.91,lev2,Imperial,29890,116.4,7.361,3.011,11.71,Brawley/Westmorland,11,7.351,3.635,13.66,2.242,124,Hypertensive heart disease
50,2014-2018,Total,C02,36,338,71.67,lev2,Imperial,29890,226.2,24.09,16.22,31.96,Brawley/Westmorland,36,22.67,15.83,31.88,3.811,219.8,Ischaemic heart disease
50,2014-2018,Total,C99,11,39,78.73,lev2,Imperial,29890,26.1,7.361,3.011,11.71,Brawley/Westmorland,11,6.572,3.265,12.37,1.993,22.86,Other or unspecified cardiovascular diseases
50,2014-2018,Total,D,57,325,76.32,lev1,Imperial,29890,217.5,38.14,28.24,48.05,Brawley/Westmorland,57,36.19,27.32,47.4,4.85,232,Other Chronic
50,2014-2018,Total,D05,11,65,78,lev2,Imperial,29890,43.5,7.361,3.011,11.71,Brawley/Westmorland,11,6.844,3.384,12.84,2.087,44.5,Alzheimer’s disease and other dementias
50,2014-2018,Total,E,15,295,60.4,lev1,Imperial,29890,197.4,10.04,4.958,15.12,Brawley/Westmorland,15,10.09,5.577,17.17,2.655,215.1,Injuries
53,2014-2018,Female,0,64,415,77.28,lev0,Inyo,6575,1262,194.7,147,242.4,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,64,115.9,86.77,154.9,15.94,1463,All CAUSES
53,2014-2018,Female,B,12,41,79.75,lev1,Inyo,6575,124.7,36.5,15.85,57.15,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,12,18.04,9.265,37.91,5.25,63.41,Cancer/Malignant neoplasms
53,2014-2018,Female,C,23,136,79,lev1,Inyo,6575,413.7,69.96,41.37,98.55,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,23,42.06,25.42,69.44,9.584,501.9,Cardiovascular diseases
53,2014-2018,Female,C02,12,96,79.75,lev2,Inyo,6575,292,36.5,15.85,57.15,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,12,22.77,10.74,46.49,7.338,395.5,Ischaemic heart disease
53,2014-2018,Female,D,24,180,76.04,lev1,Inyo,6575,547.5,73,43.8,102.2,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,24,45.32,27.25,74.35,10.42,680.4,Other Chronic
53,2014-2018,Male,0,61,360,75.51,lev0,Inyo,6435,1119,189.6,142,237.2,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,61,136.9,103.9,180.3,17.97,960.7,All CAUSES
53,2014-2018,Male,B,14,56,77.86,lev1,Inyo,6435,174,43.51,20.72,66.3,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,14,33.2,17.94,60.42,9.025,132.4,Cancer/Malignant neoplasms
53,2014-2018,Male,C,22,99,77.23,lev1,Inyo,6435,307.7,68.38,39.8,96.95,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,22,45.42,28.17,73.84,9.874,208.5,Cardiovascular diseases
53,2014-2018,Male,D,18,105,76.67,lev1,Inyo,6435,326.3,55.94,30.1,81.79,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,18,42.46,24.83,71.76,10.23,293.2,Other Chronic
53,2014-2018,Total,0,125,775,76.42,lev0,Inyo,13010,1191,192.2,158.5,225.8,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,125,124.9,102.9,151.8,11.76,1208,All CAUSES
53,2014-2018,Total,B,26,97,78.73,lev1,Inyo,13010,149.1,39.97,24.61,55.33,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,26,24.62,15.92,38.6,4.935,99.59,Cancer/Malignant neoplasms
53,2014-2018,Total,C,45,235,78.13,lev1,Inyo,13010,361.3,69.18,48.97,89.39,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,45,43.31,31.14,60.57,6.727,342.4,Cardiovascular diseases
53,2014-2018,Total,C02,21,128,79.14,lev2,Inyo,13010,196.8,32.28,18.48,46.09,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,21,20.18,12.15,33.69,4.627,212.8,Ischaemic heart disease
53,2014-2018,Total,C03,11,62,75.45,lev2,Inyo,13010,95.31,16.91,6.917,26.9,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,11,10.49,5.077,21.76,3.279,73.06,Stroke
53,2014-2018,Total,D,42,285,76.31,lev1,Inyo,13010,438.1,64.57,45.04,84.09,Bishop/Bishop Paiute Tribe/Mustang Mesa/Round Valley/West Bishop/Wilkerson,42,43.88,30.86,62.21,7.234,487.9,Other Chronic
54,2014-2018,Female,0,16,79,78.19,lev0,Inyo,1160,1362,275.9,140.7,411,Aberdeen/Big Pine/Big Pine Reservation/Fort Independence Indian/Independence,16,146.7,79.02,305,40.07,1267,All CAUSES
54,2014-2018,Male,0,11,79,74.82,lev0,Inyo,1229,1286,179,73.22,284.8,Aberdeen/Big Pine/Big Pine Reservation/Fort Independence Indian/Independence,11,107.9,49.15,230,36.08,1691,All CAUSES
54,2014-2018,Total,0,27,158,76.81,lev0,Inyo,2389,1323,226,140.8,311.3,Aberdeen/Big Pine/Big Pine Reservation/Fort Independence Indian/Independence,27,130.3,82.14,209.1,27.46,1485,All CAUSES
55,2014-2018,Total,0,15,111,74.47,lev0,Inyo,2796,794,107.3,53,161.6,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,15,77.59,39.93,145.9,22.52,1017,All CAUSES
57.1,2014-2018,Female,0,35,236,74.2,lev0,Kern,4371,1080,160.1,107.1,213.2,Fort Tejon/Frazier Park/Lebec/Pine Mountain,35,172.9,117.7,251.5,30.92,1363,All CAUSES
57.1,2014-2018,Female,C,14,73,77.93,lev1,Kern,4371,334,64.06,30.5,97.61,Fort Tejon/Frazier Park/Lebec/Pine Mountain,14,66.25,35.33,121.8,18.34,254.7,Cardiovascular diseases
57.1,2014-2018,Male,0,46,434,71.72,lev0,Kern,3993,2174,230.4,163.8,297,Fort Tejon/Frazier Park/Lebec/Pine Mountain,46,239,171.7,325.9,37.22,2315,All CAUSES
57.1,2014-2018,Male,C,19,151,74.37,lev1,Kern,3993,756.3,95.17,52.38,138,Fort Tejon/Frazier Park/Lebec/Pine Mountain,19,104,60.87,167.8,25.04,875.6,Cardiovascular diseases
57.1,2014-2018,Total,0,81,670,72.79,lev0,Kern,8364,1602,193.7,151.5,235.9,Fort Tejon/Frazier Park/Lebec/Pine Mountain,81,201.6,158.1,254.7,23.52,1813,All CAUSES
57.1,2014-2018,Total,B,20,108,75.4,lev1,Kern,8364,258.2,47.82,26.86,68.78,Fort Tejon/Frazier Park/Lebec/Pine Mountain,20,47.66,28.37,77.14,11.16,210.6,Cancer/Malignant neoplasms
57.1,2014-2018,Total,C,33,224,75.88,lev1,Kern,8364,535.6,78.91,51.99,105.8,Fort Tejon/Frazier Park/Lebec/Pine Mountain,33,85.13,57.54,122.9,15.48,616.1,Cardiovascular diseases
57.1,2014-2018,Total,C02,17,52,80.76,lev2,Kern,8364,124.3,40.65,21.33,59.97,Fort Tejon/Frazier Park/Lebec/Pine Mountain,17,41.82,23.8,70.15,10.52,98.61,Ischaemic heart disease
57.1,2014-2018,Total,D,16,87,73.62,lev1,Kern,8364,208,38.26,19.51,57.01,Fort Tejon/Frazier Park/Lebec/Pine Mountain,16,34.21,19,59.43,8.937,155.1,Other Chronic
57.2,2014-2018,Female,0,99,745,74.23,lev0,Kern,9912,1503,199.8,160.4,239.1,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,99,182.2,146.5,225.1,19.23,1549,All CAUSES
57.2,2014-2018,Female,B,17,152,70.94,lev1,Kern,9912,306.7,34.3,18,50.61,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,17,35.53,20.23,58.92,8.936,304,Cancer/Malignant neoplasms
57.2,2014-2018,Female,C,31,234,73.39,lev1,Kern,9912,472.2,62.55,40.53,84.57,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,31,58.53,38.98,85.67,11,509.1,Cardiovascular diseases
57.2,2014-2018,Female,C02,15,44,78.13,lev2,Kern,9912,88.78,30.27,14.95,45.58,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,15,28.02,15.15,48.81,7.606,74.61,Ischaemic heart disease
57.2,2014-2018,Female,D,38,293,74.58,lev1,Kern,9912,591.2,76.67,52.3,101.1,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,38,64.06,44.53,90.78,10.88,590.1,Other Chronic
57.2,2014-2018,Female,D05,14,66,80.14,lev2,Kern,9912,133.2,28.25,13.45,43.05,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,14,23.62,12.46,42.49,6.632,160,Alzheimer’s disease and other dementias
57.2,2014-2018,Male,0,87,880,69.52,lev0,Kern,11720,1502,148.5,117.3,179.7,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,87,308.8,237.3,397.8,38.93,1383,All CAUSES
57.2,2014-2018,Male,B,14,94,73.43,lev1,Kern,11720,160.5,23.9,11.38,36.41,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,14,50.45,24.26,95.98,15.9,133.5,Cancer/Malignant neoplasms
57.2,2014-2018,Male,C,35,298,71.6,lev1,Kern,11720,508.7,59.74,39.95,79.53,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,35,128.7,83.79,192,25.44,459.6,Cardiovascular diseases
57.2,2014-2018,Male,C02,20,172,70.15,lev2,Kern,11720,293.6,34.14,19.18,49.1,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,20,63.64,35.57,109.6,16.47,275.9,Ischaemic heart disease
57.2,2014-2018,Male,D,27,251,69.81,lev1,Kern,11720,428.4,46.09,28.7,63.47,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,27,93.59,57.14,148.1,20.95,397.6,Other Chronic
57.2,2014-2018,Total,0,186,1625,72.03,lev0,Kern,21630,1503,172,147.3,196.7,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,186,205.1,175.8,238.4,15.52,1471,All CAUSES
57.2,2014-2018,Total,B,31,246,72.06,lev1,Kern,21630,227.5,28.67,18.57,38.76,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,31,35.13,23.52,51.04,6.528,209.2,Cancer/Malignant neoplasms
57.2,2014-2018,Total,C,66,532,72.44,lev1,Kern,21630,491.9,61.03,46.31,75.75,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,66,72.97,55.92,94.13,9.281,472,Cardiovascular diseases
57.2,2014-2018,Total,C02,35,216,73.57,lev2,Kern,21630,199.7,32.36,21.64,43.09,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,35,40.88,28.07,58.03,7.162,192.5,Ischaemic heart disease
57.2,2014-2018,Total,C03,13,125,71.62,lev2,Kern,21630,115.6,12.02,5.486,18.56,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,13,14.02,7.314,25.13,3.997,110.8,Stroke
57.2,2014-2018,Total,D,65,544,72.6,lev1,Kern,21630,503,60.1,45.49,74.72,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,65,70.33,53.8,90.92,9,495.1,Other Chronic
57.2,2014-2018,Total,D05,20,107,78.85,lev2,Kern,21630,98.94,18.49,10.39,26.6,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,20,22.82,13.82,36.16,5.184,101.6,Alzheimer’s disease and other dementias
57.2,2014-2018,Total,D66,13,125,68.38,lev2,Kern,21630,115.6,12.02,5.486,18.56,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,13,12.79,6.584,23.32,3.708,101.9,Chronic obstructive pulmonary disease
57.2,2014-2018,Total,E,14,186,70.86,lev1,Kern,21630,172,12.95,6.164,19.73,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,14,15.15,8.191,26.45,4.112,180,Injuries
57.2,2014-2018,Total,E01,11,110,74.91,lev2,Kern,21630,101.7,10.17,4.161,16.18,Blackwells Corners/Ford City/Maricopa/McKittrick/Taft,11,12.01,5.909,22.55,3.685,103.5,Unintentional injuries
58.1,2014-2018,Female,0,70,334,78.26,lev0,Kern,10780,619.8,129.9,99.47,160.3,Shafter,70,204.6,159,259.4,24.72,735.1,All CAUSES
58.1,2014-2018,Female,B,12,22,81.75,lev1,Kern,10780,40.83,22.27,9.67,34.87,Shafter,12,36.5,18.76,64.23,10.61,48.67,Cancer/Malignant neoplasms
58.1,2014-2018,Female,C,22,99,79.91,lev1,Kern,10780,183.7,40.83,23.77,57.89,Shafter,22,64,39.9,97.67,13.78,230.2,Cardiovascular diseases
58.1,2014-2018,Female,D,25,81,80,lev1,Kern,10780,150.3,46.4,28.21,64.58,Shafter,25,74.92,48.29,111.2,15.11,185.9,Other Chronic
58.1,2014-2018,Male,0,64,737,66.98,lev0,Kern,11570,1274,110.7,83.54,137.8,Shafter,64,176.3,133.8,229.1,23.19,1229,All CAUSES
58.1,2014-2018,Male,B,17,105,70.88,lev1,Kern,11570,181.5,29.39,15.42,43.36,Shafter,17,50.98,29.16,83.92,12.73,238.8,Cancer/Malignant neoplasms
58.1,2014-2018,Male,C,15,210,65.8,lev1,Kern,11570,363.1,25.93,12.81,39.06,Shafter,15,38.41,20.56,67.13,10.58,313.1,Cardiovascular diseases
58.1,2014-2018,Male,D,21,255,67.19,lev1,Kern,11570,440.9,36.31,20.78,51.84,Shafter,21,57.65,34.67,91.46,13.25,439.6,Other Chronic
58.1,2014-2018,Total,0,134,1071,72.87,lev0,Kern,22340,958.6,119.9,99.63,140.2,Shafter,134,190.3,158.7,226.7,16.87,1009,All CAUSES
58.1,2014-2018,Total,A,12,105,71.08,lev1,Kern,22340,93.98,10.74,4.664,16.82,Shafter,12,17.4,8.831,31.2,5.139,100.1,"Communicable, maternal, perinatal and nutritional conditions"
58.1,2014-2018,Total,B,29,127,75.38,lev1,Kern,22340,113.7,25.96,16.51,35.4,Shafter,29,43.19,28.7,62.74,8.161,144.6,Cancer/Malignant neoplasms
58.1,2014-2018,Total,C,37,309,74.19,lev1,Kern,22340,276.6,33.12,22.45,43.79,Shafter,37,51.82,36.11,72.45,8.75,284.1,Cardiovascular diseases
58.1,2014-2018,Total,C02,14,85,75.36,lev2,Kern,22340,76.08,12.53,5.967,19.09,Shafter,14,20.52,11.05,35.19,5.602,90.16,Ischaemic heart disease
58.1,2014-2018,Total,C03,11,145,68.45,lev2,Kern,22340,129.8,9.846,4.027,15.66,Shafter,11,14.45,6.948,27.12,4.558,106.3,Stroke
58.1,2014-2018,Total,D,46,336,74.15,lev1,Kern,22340,300.7,41.17,29.27,53.07,Shafter,46,66.4,48.23,89.51,10.02,324.7,Other Chronic
58.1,2014-2018,Total,D05,12,24,84.25,lev2,Kern,22340,21.48,10.74,4.664,16.82,Shafter,12,18.35,9.387,32.61,5.365,24.25,Alzheimer’s disease and other dementias
58.2,2014-2018,Female,0,49,437,71,lev0,Kern,12350,707.6,79.35,57.13,101.6,Lost Hills/Wasco,49,155.1,112.7,209.7,23.41,788.7,All CAUSES
58.2,2014-2018,Female,C,16,153,70.12,lev1,Kern,12350,247.8,25.91,13.21,38.6,Lost Hills/Wasco,16,48.7,27.03,82.92,12.73,348.8,Cardiovascular diseases
58.2,2014-2018,Female,D,20,76,76.75,lev1,Kern,12350,123.1,32.39,18.19,46.58,Lost Hills/Wasco,20,65.55,38.99,104.9,15.36,153.2,Other Chronic
58.2,2014-2018,Male,0,68,1152,60.82,lev0,Kern,17300,1332,78.63,59.94,97.31,Lost Hills/Wasco,68,142.7,107.7,186.9,19.17,1412,All CAUSES
58.2,2014-2018,Male,B,13,342,50.08,lev1,Kern,17300,395.4,15.03,6.86,23.2,Lost Hills/Wasco,13,26.42,12.79,50,8.265,406.6,Cancer/Malignant neoplasms
58.2,2014-2018,Male,C,23,253,67.61,lev1,Kern,17300,292.5,26.59,15.73,37.46,Lost Hills/Wasco,23,53.64,32.48,84.6,12.18,349.6,Cardiovascular diseases
58.2,2014-2018,Male,C02,15,155,68.4,lev2,Kern,17300,179.2,17.34,8.567,26.12,Lost Hills/Wasco,15,36.41,19.21,63.8,10.23,198.7,Ischaemic heart disease
58.2,2014-2018,Male,D,17,156,68.47,lev1,Kern,17300,180.4,19.66,10.31,29,Lost Hills/Wasco,17,38.52,21.57,65.13,9.939,248.5,Other Chronic
58.2,2014-2018,Total,0,117,1589,65.09,lev0,Kern,29650,1072,78.93,64.62,93.23,Lost Hills/Wasco,117,145.2,118.2,177.3,14.51,1162,All CAUSES
58.2,2014-2018,Total,B,21,400,57.48,lev1,Kern,29650,269.8,14.17,8.107,20.23,Lost Hills/Wasco,21,26.62,15.64,43.12,6.37,279.6,Cancer/Malignant neoplasms
58.2,2014-2018,Total,C,39,406,68.64,lev1,Kern,29650,273.9,26.31,18.05,34.57,Lost Hills/Wasco,39,50.17,34.76,70.84,8.597,347.8,Cardiovascular diseases
58.2,2014-2018,Total,C02,22,228,68.59,lev2,Kern,29650,153.8,14.84,8.639,21.04,Lost Hills/Wasco,22,29.47,17.67,46.82,6.806,181,Ischaemic heart disease
58.2,2014-2018,Total,D,37,232,72.95,lev1,Kern,29650,156.5,24.96,16.92,33,Lost Hills/Wasco,37,48.54,33.49,68.82,8.402,214,Other Chronic
58.2,2014-2018,Total,E,13,469,40.85,lev1,Kern,29650,316.4,8.77,4.002,13.54,Lost Hills/Wasco,13,10.06,4.82,20.48,3.185,269.8,Injuries
59,2014-2018,Male,0,13,39,79.38,lev0,Kern,1902,410.1,136.7,62.39,211,Buttonwillow,13,481.7,205.3,994.3,172.5,341.7,All CAUSES
59,2014-2018,Total,0,23,199,74.35,lev0,Kern,3630,1096,126.7,74.93,178.5,Buttonwillow,23,192.7,115.3,310.2,44.69,1238,All CAUSES
6,2014-2018,Female,0,23,144,75.57,lev0,Amador,2835,1016,162.3,95.95,228.6,Pioneer,23,88.18,48.07,318.4,23.66,1035,All CAUSES
6,2014-2018,Male,0,45,565,68.47,lev0,Amador,2845,3972,316.3,223.9,408.8,Pioneer,45,225,143.1,362.7,46.61,6472,All CAUSES
6,2014-2018,Male,C,19,187,72.11,lev1,Amador,2845,1315,133.6,73.51,193.6,Pioneer,19,90.23,42.56,200.3,29.07,2448,Cardiovascular diseases
6,2014-2018,Male,D,13,149,71.38,lev1,Amador,2845,1047,91.39,41.71,141.1,Pioneer,13,73.86,28.55,185.2,28.89,2080,Other Chronic
6,2014-2018,Total,0,68,709,70.87,lev0,Amador,5680,2496,239.4,182.5,296.3,Pioneer,68,160.9,112.3,230,27.08,4045,All CAUSES
6,2014-2018,Total,B,14,255,59.57,lev1,Amador,5680,897.9,49.3,23.47,75.12,Pioneer,14,40.74,16.91,88.98,14.96,1487,Cancer/Malignant neoplasms
6,2014-2018,Total,C,27,221,74.11,lev1,Amador,5680,778.2,95.07,59.21,130.9,Pioneer,27,62.6,34.47,112.6,16.56,1406,Cardiovascular diseases
6,2014-2018,Total,C02,11,94,70.91,lev2,Amador,5680,331,38.73,15.84,61.62,Pioneer,11,22.74,7.564,62.59,9.999,545.6,Ischaemic heart disease
6,2014-2018,Total,D,22,187,74.95,lev1,Amador,5680,658.5,77.46,45.09,109.8,Pioneer,22,49.26,24.6,96.52,14.85,1090,Other Chronic
60,2014-2018,Female,0,122,946,74.66,lev0,Kern,30500,620.2,79.99,65.79,94.18,Delano/McFarland,122,98.49,81.64,118,8.999,684.7,All CAUSES
60,2014-2018,Female,B,32,119,79.78,lev1,Kern,30500,78.02,20.98,13.71,28.25,Delano/McFarland,32,26.04,17.77,37.03,4.63,96.1,Cancer/Malignant neoplasms
60,2014-2018,Female,C,42,250,76.86,lev1,Kern,30500,163.9,27.54,19.21,35.86,Delano/McFarland,42,34.5,24.8,46.91,5.363,192.6,Cardiovascular diseases
60,2014-2018,Female,C02,27,176,75.78,lev2,Kern,30500,115.4,17.7,11.02,24.38,Delano/McFarland,27,22.03,14.46,32.34,4.275,125.5,Ischaemic heart disease
60,2014-2018,Female,D,35,285,73.97,lev1,Kern,30500,186.9,22.95,15.34,30.55,Delano/McFarland,35,28.34,19.67,39.72,4.834,208.5,Other Chronic
60,2014-2018,Male,0,137,1837,65.03,lev0,Kern,40140,915.2,68.25,56.82,79.68,Delano/McFarland,137,114,95.02,135.9,10.14,1031,All CAUSES
60,2014-2018,Male,A,12,322,49.67,lev1,Kern,40140,160.4,5.978,2.596,9.361,Delano/McFarland,12,8.986,4.402,16.69,2.772,153.6,"Communicable, maternal, perinatal and nutritional conditions"
60,2014-2018,Male,B,33,241,72.42,lev1,Kern,40140,120.1,16.44,10.83,22.05,Delano/McFarland,33,29.86,20.35,42.48,5.327,156.7,Cancer/Malignant neoplasms
60,2014-2018,Male,C,52,600,66.94,lev1,Kern,40140,298.9,25.91,18.86,32.95,Delano/McFarland,52,44.52,32.87,59.16,6.394,348.9,Cardiovascular diseases
60,2014-2018,Male,C02,33,373,67.24,lev2,Kern,40140,185.8,16.44,10.83,22.05,Delano/McFarland,33,28.24,19.18,40.35,5.081,217.7,Ischaemic heart disease
60,2014-2018,Male,D,30,486,62.23,lev1,Kern,40140,242.1,14.95,9.598,20.29,Delano/McFarland,30,23.5,15.52,34.45,4.498,268.7,Other Chronic
60,2014-2018,Total,0,259,2783,69.57,lev0,Kern,70650,787.8,73.32,64.39,82.25,Delano/McFarland,259,107.2,94.36,121.4,6.776,870.1,All CAUSES
60,2014-2018,Total,A,17,465,49.94,lev1,Kern,70650,131.6,4.812,2.525,7.1,Delano/McFarland,17,6.152,3.489,10.2,1.557,119,"Communicable, maternal, perinatal and nutritional conditions"
60,2014-2018,Total,B,65,360,76.05,lev1,Kern,70650,101.9,18.4,13.93,22.87,Delano/McFarland,65,28.3,21.79,36.21,3.54,130.8,Cancer/Malignant neoplasms
60,2014-2018,Total,B07,15,61,79.47,lev2,Kern,70650,17.27,4.246,2.097,6.395,Delano/McFarland,15,6.668,3.716,11.09,1.733,21.97,"Trachea, bronchus and lung cancers"
60,2014-2018,Total,C,94,850,71.37,lev1,Kern,70650,240.6,26.61,21.23,31.99,Delano/McFarland,94,39.75,32.02,48.84,4.156,277.5,Cardiovascular diseases
60,2014-2018,Total,C02,60,549,71.08,lev2,Kern,70650,155.4,16.99,12.69,21.28,Delano/McFarland,60,25.32,19.24,32.78,3.315,175,Ischaemic heart disease
60,2014-2018,Total,C03,12,129,71.58,lev2,Kern,70650,36.52,3.397,1.475,5.319,Delano/McFarland,12,5.022,2.574,8.926,1.464,44.19,Stroke
60,2014-2018,Total,D,65,771,68.55,lev1,Kern,70650,218.3,18.4,13.93,22.87,Delano/McFarland,65,26.59,20.42,34.13,3.359,240.9,Other Chronic
60,2014-2018,Total,D05,11,124,73.55,lev2,Kern,70650,35.1,3.114,1.274,4.954,Delano/McFarland,11,4.589,2.264,8.38,1.403,36.9,Alzheimer’s disease and other dementias
60,2014-2018,Total,D66,14,102,71.21,lev2,Kern,70650,28.87,3.963,1.887,6.039,Delano/McFarland,14,6.086,3.306,10.33,1.641,37.16,Chronic obstructive pulmonary disease
60,2014-2018,Total,E,17,337,58,lev1,Kern,70650,95.4,4.812,2.525,7.1,Delano/McFarland,17,5.97,3.434,9.85,1.478,102,Injuries
61,2014-2018,Female,0,89,650,74.55,lev0,Kern,21150,614.7,84.17,66.68,101.7,Arvin/Lamont/Weed Patch,89,182.7,145,227.9,20.36,755.5,All CAUSES
61,2014-2018,Female,B,25,259,68.48,lev1,Kern,21150,244.9,23.64,14.38,32.91,Arvin/Lamont/Weed Patch,25,45.07,28.33,69.22,9.557,318.7,Cancer/Malignant neoplasms
61,2014-2018,Female,C,25,123,78.44,lev1,Kern,21150,116.3,23.64,14.38,32.91,Arvin/Lamont/Weed Patch,25,54.43,34.52,82.24,11.34,154.3,Cardiovascular diseases
61,2014-2018,Female,C02,11,82,75.91,lev2,Kern,21150,77.55,10.4,4.255,16.55,Arvin/Lamont/Weed Patch,11,23.24,11.18,43.47,7.328,101.8,Ischaemic heart disease
61,2014-2018,Female,D,30,215,75.9,lev1,Kern,21150,203.3,28.37,18.22,38.52,Arvin/Lamont/Weed Patch,30,64.22,42.44,93.82,12.28,214.4,Other Chronic
61,2014-2018,Male,0,107,1301,67.57,lev0,Kern,22120,1176,96.72,78.4,115,Arvin/Lamont/Weed Patch,107,262.3,208.4,327.4,29.08,1354,All CAUSES
61,2014-2018,Male,B,21,211,69.05,lev1,Kern,22120,190.7,18.98,10.86,27.1,Arvin/Lamont/Weed Patch,21,48.72,27.98,81.2,12.09,258.8,Cancer/Malignant neoplasms
