GEOID,comID,comName,county,year
06043000200,85,Bootjack/Cathey?ÇÖs Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa,Mariposa ,2013
06043000301,85,Bootjack/Cathey?ÇÖs Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa,Mariposa ,2013
06043000302,85,Bootjack/Cathey?ÇÖs Valley/Coulterville/Don Pedro/El Portal/Fish Camp/Mariposa,Mariposa ,2013
06043000400,86,Yosemite Valley,Mariposa ,2013
06045011200,87.1,Boonville/Navarro/Philo/Yorkville,Mendocino ,2013
06045011001,87.2,Elk/Little River/Mendocino,Mendocino ,2013
06045011002,87.2,Elk/Little River/Mendocino,Mendocino ,2013
06045011102,88,Anchor Bay/Gualala/Manchester/Point Arena,Mendocino ,2013
06045010300,89,Fort Bragg/Westport,Mendocino ,2013
06045010400,89,Fort Bragg/Westport,Mendocino ,2013
06045010500,89,Fort Bragg/Westport,Mendocino ,2013
06045010200,90,Laytonville/Leggett/Piercy,Mendocino ,2013
06045010600,91,Brooktrails/Pine Mountain/Willits,Mendocino ,2013
06045010700,91,Brooktrails/Pine Mountain/Willits,Mendocino ,2013
06045010100,92,Covelo/Dos Rios,Mendocino ,2013
06045010900,93.1,Ukiah,Mendocino ,2013
06045011300,93.1,Ukiah,Mendocino ,2013
06045011400,93.1,Ukiah,Mendocino ,2013
06045011500,93.1,Ukiah,Mendocino ,2013
06045011600,93.1,Ukiah,Mendocino ,2013
06045010801,93.2,Redwood Valley,Mendocino ,2013
06045010802,93.3,Potter Valley,Mendocino ,2013
06045011700,93.4,Talmage,Mendocino ,2013
06045011800,93.5,Hopland,Mendocino ,2013
06047002000,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002100,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002201,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002202,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002301,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002302,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002401,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047002402,94,Dos Palos/Gustine/Los Banos,Merced ,2013
06047000201,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000202,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000203,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000301,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000303,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000304,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000401,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000402,95,Ballico/Cressey/Delhi/Hilmar/Livingston,Merced ,2013
06047000503,96,Atwater/Snelling/Winton,Merced ,2013
06047000504,96,Atwater/Snelling/Winton,Merced ,2013
06047000505,96,Atwater/Snelling/Winton,Merced ,2013
06047000601,96,Atwater/Snelling/Winton,Merced ,2013
06047000602,96,Atwater/Snelling/Winton,Merced ,2013
06047000603,96,Atwater/Snelling/Winton,Merced ,2013
06047000701,96,Atwater/Snelling/Winton,Merced ,2013
06047000702,96,Atwater/Snelling/Winton,Merced ,2013
06047000801,96,Atwater/Snelling/Winton,Merced ,2013
06047000802,96,Atwater/Snelling/Winton,Merced ,2013
06047002500,96,Atwater/Snelling/Winton,Merced ,2013
06047000902,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001002,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001003,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001004,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001005,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001101,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001200,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001301,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001302,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001401,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001402,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001700,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047001801,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047002600,97.1,Merced Central and North/Merced Southeast,Merced ,2013
06047000901,97.2,El Nido/Merced Southwest,Merced ,2013
06047001501,97.2,El Nido/Merced Southwest,Merced ,2013
06047001502,97.2,El Nido/Merced Southwest,Merced ,2013
06047001503,97.2,El Nido/Merced Southwest,Merced ,2013
06047001601,97.2,El Nido/Merced Southwest,Merced ,2013
06047001602,97.2,El Nido/Merced Southwest,Merced ,2013
06047001901,97.3,Le Grand/Planada,Merced ,2013
06047001902,97.3,Le Grand/Planada,Merced ,2013
06049000100,98,Alturas/Canby,Modoc ,2013
06049000300,98,Alturas/Canby,Modoc ,2013
06049000400,99,Surprise Valley,Modoc ,2013
06049000200,100,Adin/Lookout/Newell,Modoc ,2013
06051000101,102,Benton/Bridgeport/Chalfant/Crowley Lake/Coleville/Hammill Valley/June Lake/Lee Vining/Paradise/Sunny Slopes/Topaz/Walker,Mono ,2013
06051000102,102,Benton/Bridgeport/Chalfant/Crowley Lake/Coleville/Hammill Valley/June Lake/Lee Vining/Paradise/Sunny Slopes/Topaz/Walker,Mono ,2013
06051000200,103,Mammoth Lakes,Mono ,2013
06053011502,104,Big Sur/Lucia,Monterey ,2013
06053011302,105,King City/San Lucas,Monterey ,2013
06053011303,105,King City/San Lucas,Monterey ,2013
06053011304,105,King City/San Lucas,Monterey ,2013
06053011400,106,Bradley/San Ardo,Monterey ,2013
06053010804,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053010900,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053011101,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053011102,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053011202,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053011203,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053011204,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053014800,107,Chualar/Gonzalez/Greenfield/Soledad,Monterey ,2013
06053010306,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053010400,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053010701,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053010702,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053011000,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014102,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014104,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014105,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014107,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014201,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014202,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014301,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053014302,108,Carmel Valley/Castroville/Marina/Moss Landing/Ord,Monterey ,2013
06053010101,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053010102,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053010202,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053010305,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053010501,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053010606,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053014601,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053014700,109.1,Aromas/Las Lomas/Pajaro/Prunedale,Monterey ,2013
06053000101,109.2,Salinas/Spreckels,Monterey ,2013
06053000102,109.2,Salinas/Spreckels,Monterey ,2013
06053000103,109.2,Salinas/Spreckels,Monterey ,2013
06053000104,109.2,Salinas/Spreckels,Monterey ,2013
06053000200,109.2,Salinas/Spreckels,Monterey ,2013
06053000300,109.2,Salinas/Spreckels,Monterey ,2013
06053000400,109.2,Salinas/Spreckels,Monterey ,2013
06053000501,109.2,Salinas/Spreckels,Monterey ,2013
06053000502,109.2,Salinas/Spreckels,Monterey ,2013
06053000600,109.2,Salinas/Spreckels,Monterey ,2013
06053000701,109.2,Salinas/Spreckels,Monterey ,2013
06053000702,109.2,Salinas/Spreckels,Monterey ,2013
06053000800,109.2,Salinas/Spreckels,Monterey ,2013
06053000900,109.2,Salinas/Spreckels,Monterey ,2013
06053001200,109.2,Salinas/Spreckels,Monterey ,2013
06053001300,109.2,Salinas/Spreckels,Monterey ,2013
06053001400,109.2,Salinas/Spreckels,Monterey ,2013
06053001500,109.2,Salinas/Spreckels,Monterey ,2013
06053001600,109.2,Salinas/Spreckels,Monterey ,2013
06053001700,109.2,Salinas/Spreckels,Monterey ,2013
06053001801,109.2,Salinas/Spreckels,Monterey ,2013
06053001802,109.2,Salinas/Spreckels,Monterey ,2013
06053010504,109.2,Salinas/Spreckels,Monterey ,2013
06053010505,109.2,Salinas/Spreckels,Monterey ,2013
06053010506,109.2,Salinas/Spreckels,Monterey ,2013
06053010603,109.2,Salinas/Spreckels,Monterey ,2013
06053010604,109.2,Salinas/Spreckels,Monterey ,2013
06053010605,109.2,Salinas/Spreckels,Monterey ,2013
06053010607,109.2,Salinas/Spreckels,Monterey ,2013
06053010608,109.2,Salinas/Spreckels,Monterey ,2013
06053014500,109.2,Salinas/Spreckels,Monterey ,2013
06053980000,109.2,Salinas/Spreckels,Monterey ,2013
06053011602,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053011604,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053011700,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053011801,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053011802,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053011900,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012000,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012100,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012200,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012302,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012401,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012402,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012502,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012600,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012700,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053012800,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013000,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013100,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013200,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013300,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013400,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013500,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013600,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013700,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013800,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053013900,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06053014000,110,Carmel/Del Rey Oaks/Monterey/Pacific Grove/Sand City/Seaside,Monterey ,2013
06055201500,111.1,Angwin/Deer Park/St. Helena,Napa ,2013
06055201601,111.1,Angwin/Deer Park/St. Helena,Napa ,2013
06055201602,111.1,Angwin/Deer Park/St. Helena,Napa ,2013
06055201700,111.1,Angwin/Deer Park/St. Helena,Napa ,2013
06055201900,111.2,Calistoga,Napa ,2013
06055202000,111.2,Calistoga,Napa ,2013
06055201800,111.3,Berryessa,Napa ,2013
06055200201,112.1,Napa Central,Napa ,2013
06055200202,112.1,Napa Central,Napa ,2013
06055200203,112.1,Napa Central,Napa ,2013
06055200301,112.1,Napa Central,Napa ,2013
06055200302,112.1,Napa Central,Napa ,2013
06055200501,112.1,Napa Central,Napa ,2013
06055200503,112.1,Napa Central,Napa ,2013
06055200601,112.1,Napa Central,Napa ,2013
06055200602,112.1,Napa Central,Napa ,2013
06055200703,112.1,Napa Central,Napa ,2013
06055200704,112.1,Napa Central,Napa ,2013
06055200705,112.1,Napa Central,Napa ,2013
06055200706,112.1,Napa Central,Napa ,2013
06055200707,112.1,Napa Central,Napa ,2013
06055200802,112.1,Napa Central,Napa ,2013
06055200803,112.1,Napa Central,Napa ,2013
06055200804,112.1,Napa Central,Napa ,2013
06055200900,112.1,Napa Central,Napa ,2013
06055200400,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055200504,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055200505,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201101,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201102,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201200,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201300,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201401,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201402,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201403,112.2,Napa Northeast/Rutherford/Yountville,Napa ,2013
06055201003,112.3,American Canyon,Napa ,2013
06055201004,112.3,American Canyon,Napa ,2013
06055201005,112.3,American Canyon,Napa ,2013
06055201006,112.3,American Canyon,Napa ,2013
06055201007,112.3,American Canyon,Napa ,2013
06057000102,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000103,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000104,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000105,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000200,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000300,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000401,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000402,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000501,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000502,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000600,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000701,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000702,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000801,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000802,113,Grass Valley/Nevada City/Penn Valley/Rough and Ready/Wildwood,Nevada ,2013
06057000900,114,North Bloomfield/North San Juan/Truckee,Nevada ,2013
06057001203,114,North Bloomfield/North San Juan/Truckee,Nevada ,2013
06057001204,114,North Bloomfield/North San Juan/Truckee,Nevada ,2013
06057001205,114,North Bloomfield/North San Juan/Truckee,Nevada ,2013
06057001206,114,North Bloomfield/North San Juan/Truckee,Nevada ,2013
06059042103,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042106,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042107,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042108,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042109,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042111,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042112,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042113,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042114,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042201,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042203,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042205,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042206,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042310,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042311,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042312,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042313,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042323,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042337,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042338,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059042339,115.1,Dana Point/San Clemente/San Juan Capistrano,Orange ,2013
06059032002,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032003,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032012,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032013,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032015,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059075201,116b,Santa Ana Central,Orange ,2013
06059032020,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032022,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032027,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032028,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032029,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032030,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032031,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032032,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032036,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032038,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032039,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032040,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059052415,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059052416,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059052422,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059052423,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059052424,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059052425,115.2a,Lake Forest East/Mission Viejo Central and South,Orange ,2013
06059032011,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032023,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032033,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032034,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032035,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032037,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032041,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032042,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032043,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032044,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032045,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032046,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032047,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032048,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032049,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032050,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032051,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032053,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032054,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032055,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032056,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032057,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032058,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032059,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059032061,115.2b,Coto de Caza/Las Flores/Mission Viejo Northwest/Rancho Santa Margarita/Trabuco Canyon,Orange ,2013
06059042305,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042307,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042315,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042317,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042319,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042320,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042324,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042325,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042326,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042327,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042328,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042329,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042330,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042331,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042332,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042333,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042334,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042335,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059042336,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059087802,116c,Anaheim West,Orange ,2013
06059062633,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059062634,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059062636,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059062637,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059062638,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059062639,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059062640,115.2c,Aliso Viejo/Laguna Hills/Laguna Niguel,Orange ,2013
06059032014,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059052408,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059052410,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059052411,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062605,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062619,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062620,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062621,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062622,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062625,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062632,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062635,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062641,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062646,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062647,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062648,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059062649,115.2d,Laguna Beach/Laguna Woods,Orange ,2013
06059001801,116a,Buena Park/La Palma,Orange ,2013
06059110115,116a,Buena Park/La Palma,Orange ,2013
06059110116,116a,Buena Park/La Palma,Orange ,2013
06059110201,116a,Buena Park/La Palma,Orange ,2013
06059110301,116a,Buena Park/La Palma,Orange ,2013
06059110302,116a,Buena Park/La Palma,Orange ,2013
06059110303,116a,Buena Park/La Palma,Orange ,2013
06059110304,116a,Buena Park/La Palma,Orange ,2013
06059110401,116a,Buena Park/La Palma,Orange ,2013
06059110402,116a,Buena Park/La Palma,Orange ,2013
06059110500,116a,Buena Park/La Palma,Orange ,2013
06059110603,116a,Buena Park/La Palma,Orange ,2013
06059110606,116a,Buena Park/La Palma,Orange ,2013
06059110607,116a,Buena Park/La Palma,Orange ,2013
