GEOID,county,pop
6037237101,Los Angeles,3890
6037262601,Los Angeles,3890
6065041405,Riverside,3890
6009000400,Calaveras,3891
6037217200,Los Angeles,3891
6037576602,Los Angeles,3891
6037125402,Los Angeles,3892
6037237600,Los Angeles,3892
6029000902,Kern,3893
6037296902,Los Angeles,3893
6037502500,Los Angeles,3893
6037570902,Los Angeles,3894
6037603400,Los Angeles,3894
6073008355,San Diego,3894
6085502907,Santa Clara,3894
6037910714,Los Angeles,3896
6059062647,Orange,3896
6037181300,Los Angeles,3898
6093000701,Siskiyou,3898
6037234700,Los Angeles,3899
6059021914,Orange,3899
6037191810,Los Angeles,3900
6013320001,Contra Costa,3902
6111003612,Ventura,3902
6059032030,Orange,3903
6081605200,San Mateo,3903
6073013307,San Diego,3904
6089010702,Shasta,3904
6073001500,San Diego,3905
6037481604,Los Angeles,3907
6037603102,Los Angeles,3908
6067007416,Sacramento,3909
6073020015,San Diego,3909
6081603200,San Mateo,3909
6037109603,Los Angeles,3910
6037302505,Los Angeles,3910
6095252801,Solano,3910
6037218210,Los Angeles,3911
6001444301,Alameda,3912
6071007408,San Bernardino,3912
6077004308,San Joaquin,3912
6073002710,San Diego,3913
6037115301,Los Angeles,3914
6037533701,Los Angeles,3914
6037602801,Los Angeles,3914
6059063201,Orange,3914
6075023003,San Francisco,3914
6057000900,Nevada,3915
6059042329,Orange,3915
6067008209,Sacramento,3915
6001451202,Alameda,3917
6037241001,Los Angeles,3918
6037554302,Los Angeles,3919
6037125200,Los Angeles,3920
6037219020,Los Angeles,3920
6037530601,Los Angeles,3920
6059075603,Orange,3920
6029003700,Kern,3921
6037134421,Los Angeles,3921
6037301602,Los Angeles,3921
6037405900,Los Angeles,3921
6059099238,Orange,3922
6015000102,Del Norte,3923
6037800410,Los Angeles,3923
6089012603,Shasta,3923
6007000501,Butte,3926
6037407502,Los Angeles,3926
6073015901,San Diego,3926
6089010400,Shasta,3926
6037189701,Los Angeles,3927
6065042515,Riverside,3927
6081606300,San Mateo,3928
6067009112,Sacramento,3929
6037602509,Los Angeles,3930
6013343003,Contra Costa,3931
6037117510,Los Angeles,3931
6029000906,Kern,3932
6081600900,San Mateo,3932
6037461501,Los Angeles,3934
6037213202,Los Angeles,3935
6073014804,San Diego,3935
6037197300,Los Angeles,3937
6019005607,Fresno,3938
6081613800,San Mateo,3938
6019005000,Fresno,3939
6075015500,San Francisco,3939
6085503712,Santa Clara,3939
6037127520,Los Angeles,3941
6075032801,San Francisco,3941
6085503306,Santa Clara,3941
6071003700,San Bernardino,3942
6065046101,Riverside,3943
6037124300,Los Angeles,3944
6037228220,Los Angeles,3944
6073019405,San Diego,3944
6083002906,Santa Barbara,3944
6065045109,Riverside,3945
6073003304,San Diego,3945
6073010011,San Diego,3946
6085507402,Santa Clara,3946
6099000102,Stanislaus,3947
6065040503,Riverside,3949
6037553701,Los Angeles,3950
6075023102,San Francisco,3950
6037185202,Los Angeles,3951
6037301801,Los Angeles,3952
6037311000,Los Angeles,3952
6095252314,Solano,3952
6019003600,Fresno,3953
6037600400,Los Angeles,3953
6059099239,Orange,3953
6085503322,Santa Clara,3953
6037601801,Los Angeles,3954
6037920112,Los Angeles,3954
6067002200,Sacramento,3956
6037228310,Los Angeles,3958
6037533902,Los Angeles,3958
6075047801,San Francisco,3958
6085512313,Santa Clara,3958
6097153902,Sonoma,3958
6037294610,Los Angeles,3959
6037543502,Los Angeles,3959
6037552001,Los Angeles,3959
6037621324,Los Angeles,3959
6071002011,San Bernardino,3959
6075023103,San Francisco,3959
6037575001,Los Angeles,3961
6083002907,Santa Barbara,3961
6079010403,San Luis Obispo,3962
6001438300,Alameda,3963
6073012002,San Diego,3963
6037192420,Los Angeles,3964
6037620521,Los Angeles,3964
6113010800,Yolo,3964
6037601202,Los Angeles,3965
6067009634,Sacramento,3965
6079010602,San Luis Obispo,3965
6075015200,San Francisco,3966
6059075514,Orange,3967
6113010402,Yolo,3967
6101050202,Sutter,3968
6037901213,Los Angeles,3969
6071000901,San Bernardino,3969
6079010902,San Luis Obispo,3969
6001440306,Alameda,3972
6065043818,Riverside,3973
6001405100,Alameda,3974
6037542502,Los Angeles,3974
6111006800,Ventura,3975
6037554101,Los Angeles,3976
6037302104,Los Angeles,3977
6037503105,Los Angeles,3977
6083001208,Santa Barbara,3977
6059099510,Orange,3979
6083002703,Santa Barbara,3979
6037261200,Los Angeles,3980
6059001404,Orange,3980
6023000400,Humboldt,3981
6037119340,Los Angeles,3981
6047001801,Merced,3981
6037401703,Los Angeles,3982
6073009107,San Diego,3982
6001401300,Alameda,3983
6001403900,Alameda,3983
6037531202,Los Angeles,3983
6061022800,Placer,3983
6073004400,San Diego,3983
6065043222,Riverside,3984
6059075703,Orange,3986
6037400403,Los Angeles,3987
6067008512,Sacramento,3987
6013304001,Contra Costa,3988
6097150601,Sonoma,3988
6065046602,Riverside,3989
6037701502,Los Angeles,3990
6099001604,Stanislaus,3990
6067009330,Sacramento,3991
6037400900,Los Angeles,3992
6037482201,Los Angeles,3992
6097153903,Sonoma,3992
6037208610,Los Angeles,3994
6037408139,Los Angeles,3994
6037502004,Los Angeles,3994
6073008356,San Diego,3994
6037191420,Los Angeles,3995
6037533805,Los Angeles,3995
6055200602,Napa,3995
6065042624,Riverside,3995
6073011100,San Diego,3995
6075061200,San Francisco,3995
6037401701,Los Angeles,3996
6037195400,Los Angeles,3998
6037573002,Los Angeles,3998
6069000701,San Benito,3998
6059087401,Orange,3999
6097150602,Sonoma,4000
6037553502,Los Angeles,4001
6019004405,Fresno,4002
6037143901,Los Angeles,4002
6061020502,Placer,4002
6073003101,San Diego,4002
6037221900,Los Angeles,4003
6081606100,San Mateo,4004
6037602802,Los Angeles,4005
6073013420,San Diego,4005
6075025900,San Francisco,4005
6037115302,Los Angeles,4007
6037197500,Los Angeles,4008
6037530400,Los Angeles,4009
6067007206,Sacramento,4009
6037900606,Los Angeles,4010
6075047701,San Francisco,4011
6085503217,Santa Clara,4011
6037123700,Los Angeles,4012
6075032802,San Francisco,4012
6073009000,San Diego,4013
6059011709,Orange,4014
6097154100,Sonoma,4014
6001441100,Alameda,4015
6039000104,Madera,4015
6071001812,San Bernardino,4015
6083002103,Santa Barbara,4015
6059075302,Orange,4016
6073013506,San Diego,4016
6097153808,Sonoma,4016
6037219902,Los Angeles,4017
6065030300,Riverside,4017
6073003213,San Diego,4017
6013333101,Contra Costa,4018
6037533806,Los Angeles,4018
6097150611,Sonoma,4018
6067003700,Sacramento,4019
6065042406,Riverside,4020
6037543201,Los Angeles,4021
6075016400,San Francisco,4023
6007001300,Butte,4025
6001433104,Alameda,4026
6017031600,El Dorado,4026
6059076204,Orange,4026
6085503213,Santa Clara,4026
6001406201,Alameda,4027
6013336201,Contra Costa,4027
6061020805,Placer,4027
6037402406,Los Angeles,4028
6075010200,San Francisco,4028
6107002500,Tulare,4028
6035040302,Lassen,4029
6077003406,San Joaquin,4029
6077003405,San Joaquin,4030
6001409000,Alameda,4031
6037404202,Los Angeles,4031
6059021915,Orange,4031
6065045103,Riverside,4031
6111005911,Ventura,4031
6085503123,Santa Clara,4033
6073013204,San Diego,4034
6101050402,Sutter,4034
6073003212,San Diego,4035
6037401002,Los Angeles,4036
6047001401,Merced,4037
6019005406,Fresno,4039
6073003501,San Diego,4039
6001403300,Alameda,4040
6023010800,Humboldt,4040
6073017104,San Diego,4040
6085506502,Santa Clara,4040
6093000300,Siskiyou,4040
6097153807,Sonoma,4040
6065043601,Riverside,4041
6073016614,San Diego,4041
6111002700,Ventura,4041
6037214100,Los Angeles,4042
6007000103,Butte,4043
6037216700,Los Angeles,4044
6085511302,Santa Clara,4044
6029003808,Kern,4045
6037123410,Los Angeles,4046
6037432300,Los Angeles,4046
6071011401,San Bernardino,4046
6013301000,Contra Costa,4047
6037101400,Los Angeles,4047
6037910502,Los Angeles,4047
6071001103,San Bernardino,4047
6001450605,Alameda,4048
6037128601,Los Angeles,4048
6077002000,San Joaquin,4048
6037183101,Los Angeles,4049
6037920038,Los Angeles,4050
6095252915,Solano,4050
6017030807,El Dorado,4052
6071003801,San Bernardino,4052
6001401100,Alameda,4054
6037296901,Los Angeles,4054
6037302301,Los Angeles,4054
6047000901,Merced,4054
6073007701,San Diego,4054
6085508301,Santa Clara,4054
6037190902,Los Angeles,4055
6037700901,Los Angeles,4055
6073015302,San Diego,4055
6019003301,Fresno,4056
6071001307,San Bernardino,4056
6085505600,Santa Clara,4056
6037571704,Los Angeles,4057
6073013908,San Diego,4057
6083002705,Santa Barbara,4057
6111007000,Ventura,4057
6037574901,Los Angeles,4058
6037143200,Los Angeles,4059
6037534804,Los Angeles,4059
6037920331,Los Angeles,4059
6075030302,San Francisco,4059
6001400700,Alameda,4062
6065049100,Riverside,4062
6059001101,Orange,4063
6071006604,San Bernardino,4063
6037119201,Los Angeles,4064
6037650004,Los Angeles,4064
6019005409,Fresno,4065
6073020403,San Diego,4065
6089010900,Shasta,4065
6013307204,Contra Costa,4066
6073002602,San Diego,4067
6029000903,Kern,4068
6037534405,Los Angeles,4068
6071002901,San Bernardino,4068
6037297202,Los Angeles,4069
6103000800,Tehama,4069
6037602900,Los Angeles,4071
6041130202,Marin,4071
6073019903,San Diego,4071
6019004301,Fresno,4072
6059052416,Orange,4072
6037294830,Los Angeles,4073
6071010022,San Bernardino,4073
6037408625,Los Angeles,4074
6099002604,Stanislaus,4074
6037603302,Los Angeles,4075
6067008143,Sacramento,4075
6019006405,Fresno,4076
6001443301,Alameda,4077
6037900607,Los Angeles,4077
6013356001,Contra Costa,4078
6023010902,Humboldt,4079
6037530004,Los Angeles,4079
6075031301,San Francisco,4079
6013373000,Contra Costa,4081
6037701201,Los Angeles,4081
6037501400,Los Angeles,4082
6097153403,Sonoma,4082
6037204810,Los Angeles,4083
6043000301,Mariposa,4083
6073020805,San Diego,4083
6037296220,Los Angeles,4084
6037554511,Los Angeles,4084
6037601502,Los Angeles,4084
6071000201,San Bernardino,4084
6037113211,Los Angeles,4085
6037402002,Los Angeles,4086
6037481101,Los Angeles,4086
6019005202,Fresno,4087
6071004302,San Bernardino,4087
6041113000,Marin,4088
6107002601,Tulare,4088
6037530901,Los Angeles,4089
6065040101,Riverside,4089
6037270200,Los Angeles,4090
6039000102,Madera,4090
6001443103,Alameda,4091
6007002800,Butte,4091
6037670002,Los Angeles,4091
6095252315,Solano,4091
6037500402,Los Angeles,4093
6089010704,Shasta,4093
6085506606,Santa Clara,4094
6037104704,Los Angeles,4095
6059063903,Orange,4095
6097153706,Sonoma,4095
6037430723,Los Angeles,4096
6065045302,Riverside,4097
6085511907,Santa Clara,4099
6095253203,Solano,4099
6001407700,Alameda,4100
6019006802,Fresno,4100
6037124400,Los Angeles,4100
6037431900,Los Angeles,4100
6095252703,Solano,4100
6013302006,Contra Costa,4101
6075030202,San Francisco,4101
6067007702,Sacramento,4102
6089011401,Shasta,4102
6001405401,Alameda,4104
6001437701,Alameda,4104
6037551101,Los Angeles,4104
6059063302,Orange,4104
6023000500,Humboldt,4106
6059021807,Orange,4106
6029002813,Kern,4108
6037104701,Los Angeles,4108
6065041704,Riverside,4108
6007000604,Butte,4109
6065040904,Riverside,4109
6047001004,Merced,4110
6053014202,Monterey,4111
6065044919,Riverside,4112
6085503210,Santa Clara,4112
6075047702,San Francisco,4113
6085503207,Santa Clara,4113
6029003400,Kern,4115
6037462002,Los Angeles,4115
6037533804,Los Angeles,4115
6065042004,Riverside,4115
6073009502,San Diego,4115
6085501101,Santa Clara,4115
6037501900,Los Angeles,4116
6073019905,San Diego,4116
6085508800,Santa Clara,4116
6013313102,Contra Costa,4117
6059063601,Orange,4118
6071000605,San Bernardino,4119
6097150204,Sonoma,4120
6001444602,Alameda,4121
6053014302,Monterey,4121
6095252706,Solano,4121
6037132101,Los Angeles,4122
6037570001,Los Angeles,4122
6045011400,Mendocino,4123
6067007905,Sacramento,4123
6013355110,Contra Costa,4124
6037117404,Los Angeles,4124
6047001003,Merced,4124
6073008352,San Diego,4124
6037128400,Los Angeles,4126
6037430901,Los Angeles,4126
6065048700,Riverside,4126
6037235202,Los Angeles,4127
6065048800,Riverside,4127
6067007207,Sacramento,4128
6067008124,Sacramento,4129
6059099204,Orange,4130
6073017813,San Diego,4131
6037113232,Los Angeles,4132
6085503208,Santa Clara,4132
6071009717,San Bernardino,4133
6075021800,San Francisco,4133
6019001202,Fresno,4135
6037535803,Los Angeles,4135
6065042518,Riverside,4135
6085506000,Santa Clara,4137
6103000100,Tehama,4137
6085512035,Santa Clara,4138
6111004717,Ventura,4138
6001441523,Alameda,4140
6019003809,Fresno,4140
6093000702,Siskiyou,4140
6037272302,Los Angeles,4141
6065042516,Riverside,4142
6111008303,Ventura,4142
6029004702,Kern,4143
6073019809,San Diego,4143
6075013000,San Francisco,4143
6097150610,Sonoma,4143
6037503601,Los Angeles,4144
6019003003,Fresno,4145
6099001100,Stanislaus,4145
6111007800,Ventura,4145
6065043316,Riverside,4146
6075042601,San Francisco,4146
6037602507,Los Angeles,4147
6073009506,San Diego,4148
6073013306,San Diego,4148
6037127104,Los Angeles,4149
6037503502,Los Angeles,4149
6037534302,Los Angeles,4149
6075021600,San Francisco,4149
6059099508,Orange,4150
6037400602,Los Angeles,4151
6001400400,Alameda,4152
6037113322,Los Angeles,4152
6037532800,Los Angeles,4152
6071010700,San Bernardino,4152
6037530202,Los Angeles,4153
6029000300,Kern,4154
6037117301,Los Angeles,4154
6087100900,Santa Cruz,4154
6037134104,Los Angeles,4155
6115040800,Yuba,4155
6037212610,Los Angeles,4156
6067008204,Sacramento,4156
6037480201,Los Angeles,4157
6037650603,Los Angeles,4157
6037555104,Los Angeles,4158
6041109002,Marin,4158
6059063604,Orange,4158
6065046402,Riverside,4158
6073016610,San Diego,4158
6099000806,Stanislaus,4158
6055201007,Napa,4159
6037212410,Los Angeles,4160
6037276604,Los Angeles,4160
6037600702,Los Angeles,4161
6111006600,Ventura,4161
6037218400,Los Angeles,4162
6079011600,San Luis Obispo,4162
6001441926,Alameda,4163
6037296300,Los Angeles,4163
6041106001,Marin,4163
6037554001,Los Angeles,4164
6037701602,Los Angeles,4165
6071008708,San Bernardino,4165
6085502604,Santa Clara,4165
6037189800,Los Angeles,4166
6037239310,Los Angeles,4166
6037240600,Los Angeles,4166
6037143602,Los Angeles,4168
6059062619,Orange,4168
6037481001,Los Angeles,4169
6071002306,San Bernardino,4170
6095252106,Solano,4171
6005000304,Amador,4172
6059021903,Orange,4172
6071003612,San Bernardino,4172
6073016806,San Diego,4172
6085510300,Santa Clara,4173
6089012400,Shasta,4174
6075017802,San Francisco,4175
6111005401,Ventura,4175
6037602004,Los Angeles,4176
6047001601,Merced,4176
6037603600,Los Angeles,4177
6075061000,San Francisco,4177
6001403501,Alameda,4178
6059042323,Orange,4178
6037536000,Los Angeles,4179
6065046700,Riverside,4179
6037601501,Los Angeles,4181
6065041408,Riverside,4181
6081607200,San Mateo,4182
6009000122,Calaveras,4183
6037137401,Los Angeles,4183
6037139302,Los Angeles,4183
6037402304,Los Angeles,4183
6037533703,Los Angeles,4183
6053013600,Monterey,4183
6059075504,Orange,4183
6037271902,Los Angeles,4184
6001433102,Alameda,4186
6001440307,Alameda,4186
6081603000,San Mateo,4186
6085506605,Santa Clara,4186
6037536104,Los Angeles,4187
6059089003,Orange,4187
6001421300,Alameda,4188
6109001200,Tuolumne,4188
6065042210,Riverside,4189
6073020107,San Diego,4189
6001422900,Alameda,4190
6029000904,Kern,4190
6037602504,Los Angeles,4190
6023000100,Humboldt,4192
6067009900,Sacramento,4192
6075020402,San Francisco,4192
6013333102,Contra Costa,4193
6017030801,El Dorado,4193
6059042107,Orange,4193
6037199300,Los Angeles,4195
6085509109,Santa Clara,4195
6001435400,Alameda,4196
6037186302,Los Angeles,4196
6075012401,San Francisco,4196
6037408303,Los Angeles,4198
6059099226,Orange,4198
6059052523,Orange,4199
6059062632,Orange,4199
6073002903,San Diego,4199
6071000816,San Bernardino,4200
6037183810,Los Angeles,4201
6037503201,Los Angeles,4201
6059099417,Orange,4201
6113010607,Yolo,4202
6013353002,Contra Costa,4203
6037402706,Los Angeles,4203
6037910209,Los Angeles,4203
6065044917,Riverside,4203
6075026402,San Francisco,4203
6001443105,Alameda,4204
6017030401,El Dorado,4204
6029006301,Kern,4204
6033000802,Lake,4204
6037533402,Los Angeles,4204
6065042213,Riverside,4204
6067008913,Sacramento,4204
6037432401,Los Angeles,4205
6075032602,San Francisco,4205
6097152501,Sonoma,4205
6037232800,Los Angeles,4206
6037543400,Los Angeles,4206
6059052422,Orange,4206
6073016616,San Diego,4206
6037543601,Los Angeles,4207
6073017200,San Diego,4207
6085512031,Santa Clara,4207
6037460502,Los Angeles,4208
6073013308,San Diego,4208
6099003100,Stanislaus,4208
6059011101,Orange,4209
6037121900,Los Angeles,4210
6001410400,Alameda,4211
6067005606,Sacramento,4211
6019005524,Fresno,4212
6007001100,Butte,4213
6059052522,Orange,4213
6085501200,Santa Clara,4213
6037670416,Los Angeles,4214
6059074300,Orange,4215
6065042007,Riverside,4215
6073003403,San Diego,4215
6037222200,Los Angeles,4216
6059099310,Orange,4216
6069000300,San Benito,4216
6019005405,Fresno,4217
6059074109,Orange,4217
6059088201,Orange,4217
6015000101,Del Norte,4218
6019005606,Fresno,4218
6065050900,Riverside,4218
6037431501,Los Angeles,4219
6037576503,Los Angeles,4219
6013345113,Contra Costa,4220
6007003200,Butte,4221
6037603802,Los Angeles,4221
6073002705,San Diego,4222
6037275102,Los Angeles,4225
6085502800,Santa Clara,4225
6001441524,Alameda,4226
6037900300,Los Angeles,4226
6037576903,Los Angeles,4227
6065043813,Riverside,4227
6073020026,San Diego,4229
6083000302,Santa Barbara,4229
6037122200,Los Angeles,4230
6053001801,Monterey,4230
6071000208,San Bernardino,4230
6037241002,Los Angeles,4231
6037190901,Los Angeles,4232
6037482800,Los Angeles,4234
6073019805,San Diego,4237
6037480304,Los Angeles,4238
6077005108,San Joaquin,4239
6037231220,Los Angeles,4240
6037236000,Los Angeles,4240
6037272100,Los Angeles,4240
6065031703,Riverside,4240
6059011502,Orange,4241
6081612600,San Mateo,4241
6085506603,Santa Clara,4242
6059075805,Orange,4244
6013308002,Contra Costa,4245
6001451704,Alameda,4246
6037534201,Los Angeles,4246
6085503001,Santa Clara,4246
6037101300,Los Angeles,4247
6037502902,Los Angeles,4247
6073020023,San Diego,4247
6111001201,Ventura,4247
6013360102,Contra Costa,4248
6037534502,Los Angeles,4248
6047000802,Merced,4248
6067007414,Sacramento,4248
6037143100,Los Angeles,4249
6061023300,Placer,4249
6073003112,San Diego,4249
6111008201,Ventura,4249
6073020309,San Diego,4250
6085501502,Santa Clara,4250
6037403319,Los Angeles,4251
6075030201,San Francisco,4251
6105000102,Trinity,4251
6037211310,Los Angeles,4252
6037481500,Los Angeles,4252
6037480303,Los Angeles,4253
6053014500,Monterey,4253
6059074110,Orange,4253
6067009008,Sacramento,4253
6085501300,Santa Clara,4253
6037228710,Los Angeles,4256
6073003105,San Diego,4256
6037554204,Los Angeles,4257
6059052415,Orange,4257
6037602505,Los Angeles,4258
6037670411,Los Angeles,4258
6001436800,Alameda,4260
6037570303,Los Angeles,4260
6019005904,Fresno,4261
6061023400,Placer,4261
6073017056,San Diego,4262
6113010401,Yolo,4262
6037128500,Los Angeles,4263
6071007305,San Bernardino,4265
6073002201,San Diego,4265
6071004401,San Bernardino,4267
6001407102,Alameda,4268
6019002400,Fresno,4269
