"Region","Cause","Sex","Age","RRadj"
"SF Bay Area","Ischemic Heart Disease",1,"60",1.75052790401147
"SF Bay Area","Ischemic Heart Disease",1,"70",1.50154320987654
"SF Bay Area","Ischemic Heart Disease",1,"80",0.921955835137786
"SF Bay Area","Ischemic Heart Disease",1,"NA",1
"SF Bay Area","Ischemic Heart Disease",2,"0",1
"SF Bay Area","Ischemic Heart Disease",2,"15",1
"SF Bay Area","Ischemic Heart Disease",2,"30",3.97684228929899
"SF Bay Area","Ischemic Heart Disease",2,"45",2.3087154750892
"SF Bay Area","Ischemic Heart Disease",2,"5",1
"SF Bay Area","Ischemic Heart Disease",2,"60",2.14665327291687
"SF Bay Area","Ischemic Heart Disease",2,"70",1.39439636884958
"SF Bay Area","Ischemic Heart Disease",2,"80",0.896293028175607
"SF Bay Area","Ischemic Heart Disease",2,"NA",1
"SF Bay Area","Lung Cancer",1,"0",1
"SF Bay Area","Lung Cancer",1,"15",1
"SF Bay Area","Lung Cancer",1,"30",1
"SF Bay Area","Lung Cancer",1,"45",2.01677727909346
"SF Bay Area","Lung Cancer",1,"5",1
"SF Bay Area","Lung Cancer",1,"60",1.70504529984493
"SF Bay Area","Lung Cancer",1,"70",1.53200897571278
"SF Bay Area","Lung Cancer",1,"80",1.44914607363497
"SF Bay Area","Lung Cancer",1,"NA",1
"SF Bay Area","Lung Cancer",2,"0",1
"SF Bay Area","Lung Cancer",2,"15",1
"SF Bay Area","Lung Cancer",2,"30",1
"SF Bay Area","Lung Cancer",2,"45",1.94166163227548
"SF Bay Area","Lung Cancer",2,"5",1
"SF Bay Area","Lung Cancer",2,"60",1.37245045317636
"SF Bay Area","Lung Cancer",2,"70",1.0472991181876
"SF Bay Area","Lung Cancer",2,"80",0.849895709987521
"SF Bay Area","Lung Cancer",2,"NA",1
"SF Bay Area","Other",1,"0",1.5506420429805
"SF Bay Area","Other",1,"15",1.60903465823371
"SF Bay Area","Other",1,"30",1.86154279249895
"SF Bay Area","Other",1,"45",2.26108669488723
"SF Bay Area","Other",1,"5",0.911908201551308
"SF Bay Area","Other",1,"60",1.98260488779278
"SF Bay Area","Other",1,"70",1.36822337590738
"SF Bay Area","Other",1,"80",0.976790838360702
"SF Bay Area","Other",1,"NA",1
"SF Bay Area","Other",2,"0",1.48170783539206
"SF Bay Area","Other",2,"15",1.28361390699014
"SF Bay Area","Other",2,"30",1.83764990224961
"SF Bay Area","Other",2,"45",2.0669583747483
"SF Bay Area","Other",2,"5",1.67442004516417
"SF Bay Area","Other",2,"60",1.80915705267321
"SF Bay Area","Other",2,"70",1.26845391122765
"SF Bay Area","Other",2,"80",0.845476366666528
"SF Bay Area","Other",2,"NA",1
"SF Bay Area","Respiratory diseases",1,"0",1
"SF Bay Area","Respiratory diseases",1,"15",1
"SF Bay Area","Respiratory diseases",1,"30",1.4484778707982
"SF Bay Area","Respiratory diseases",1,"45",2.09221072707649
"SF Bay Area","Respiratory diseases",1,"5",1
"SF Bay Area","Respiratory diseases",1,"60",1.65388156751649
"SF Bay Area","Respiratory diseases",1,"70",1.54108695652174
"SF Bay Area","Respiratory diseases",1,"80",1.06181424510219
"SF Bay Area","Respiratory diseases",1,"NA",1
"SF Bay Area","Respiratory diseases",2,"0",1
"SF Bay Area","Respiratory diseases",2,"15",1
"SF Bay Area","Respiratory diseases",2,"30",1
"SF Bay Area","Respiratory diseases",2,"45",2.47166010485302
"SF Bay Area","Respiratory diseases",2,"5",1
"SF Bay Area","Respiratory diseases",2,"60",1.66919649710638
"SF Bay Area","Respiratory diseases",2,"70",1.04537655807249
"SF Bay Area","Respiratory diseases",2,"80",0.896181391239519
"SF Bay Area","Respiratory diseases",2,"NA",1
"SF Bay Area","Road Traffic Injuries",1,"0",1
"SF Bay Area","Road Traffic Injuries",1,"15",0.931089207116732
"SF Bay Area","Road Traffic Injuries",1,"30",2.06387941516329
"SF Bay Area","Road Traffic Injuries",1,"45",1.97568909004871
"SF Bay Area","Road Traffic Injuries",1,"5",1
"SF Bay Area","Road Traffic Injuries",1,"60",1.70892040279912
"SF Bay Area","Road Traffic Injuries",1,"70",1.91419491525424
"SF Bay Area","Road Traffic Injuries",1,"80",2.10869894481749
"SF Bay Area","Road Traffic Injuries",1,"NA",1
"SF Bay Area","Road Traffic Injuries",2,"0",1
"SF Bay Area","Road Traffic Injuries",2,"15",1.27717283362173
"SF Bay Area","Road Traffic Injuries",2,"30",1
"SF Bay Area","Road Traffic Injuries",2,"45",1
"SF Bay Area","Road Traffic Injuries",2,"5",1
"SF Bay Area","Road Traffic Injuries",2,"60",1
"SF Bay Area","Road Traffic Injuries",2,"70",1
"SF Bay Area","Road Traffic Injuries",2,"80",1.68431693041009
"SF Bay Area","Road Traffic Injuries",2,"NA",1
"SF Bay Area","Stroke",1,"0",1
"SF Bay Area","Stroke",1,"15",1
"SF Bay Area","Stroke",1,"30",2.01722256668221
"SF Bay Area","Stroke",1,"45",2.09979966107537
"SF Bay Area","Stroke",1,"5",1
"SF Bay Area","Stroke",1,"60",2.08743202817835
"SF Bay Area","Stroke",1,"70",1.923769771529
"SF Bay Area","Stroke",1,"80",0.985995610072538
"SF Bay Area","Stroke",1,"NA",1
"SF Bay Area","Stroke",2,"0",1
"SF Bay Area","Stroke",2,"15",1
"SF Bay Area","Stroke",2,"30",2.75727732058063
"SF Bay Area","Stroke",2,"45",2.2807874653099
"SF Bay Area","Stroke",2,"5",1
"SF Bay Area","Stroke",2,"60",2.10703821954314
"SF Bay Area","Stroke",2,"70",1.31601124516963
"SF Bay Area","Stroke",2,"80",0.962790480694325
"SF Bay Area","Stroke",2,"NA",1
"Southern California","Acute resp infections",1,"0",1.34977102242256
"Southern California","Acute resp infections",2,"0",1.25685946563916
"Southern California","All Causes",1,"0",1.23973312836232
"Southern California","All Causes",1,"15",1.16508220913308
"Southern California","All Causes",1,"30",1.27852452643111
"Southern California","All Causes",1,"45",1.39980330860277
"Southern California","All Causes",1,"5",1.23708474545796
"Southern California","All Causes",1,"60",1.39154041210903
"Southern California","All Causes",1,"70",1.26158668838856
"Southern California","All Causes",1,"80",0.985192195576774
"Southern California","All Causes",1,"NA",1
"Southern California","All Causes",2,"0",1.16866284135558
"Southern California","All Causes",2,"15",1.08885654051829
"Southern California","All Causes",2,"30",1.25616533166987
"Southern California","All Causes",2,"45",1.37991478225044
"Southern California","All Causes",2,"5",1.08751191506172
"Southern California","All Causes",2,"60",1.3534394180917
"Southern California","All Causes",2,"70",1.15032005518604
"Southern California","All Causes",2,"80",0.936856598826919
"Southern California","All Causes",2,"NA",1
"Southern California","Breast Cancer",1,"0",1
"Southern California","Breast Cancer",1,"15",1
"Southern California","Breast Cancer",1,"30",1
"Southern California","Breast Cancer",1,"45",1
"Southern California","Breast Cancer",1,"5",1
"Southern California","Breast Cancer",1,"60",1
"Southern California","Breast Cancer",1,"70",1
"Southern California","Breast Cancer",1,"80",1
"Southern California","Breast Cancer",1,"NA",1
"Southern California","Breast Cancer",2,"0",1
"Southern California","Breast Cancer",2,"15",1
"Southern California","Breast Cancer",2,"30",1.01064502540327
"Southern California","Breast Cancer",2,"45",1.06055868642743
"Southern California","Breast Cancer",2,"5",1
"Southern California","Breast Cancer",2,"60",1.01998751431531
"Southern California","Breast Cancer",2,"70",0.91458524031609
"Southern California","Breast Cancer",2,"80",0.85956749717823
"Southern California","Breast Cancer",2,"NA",1
"Southern California","Colon Cancer",1,"0",1
"Southern California","Colon Cancer",1,"15",1
"Southern California","Colon Cancer",1,"30",1.31526707633137
"Southern California","Colon Cancer",1,"45",1.04213914194952
"Southern California","Colon Cancer",1,"5",1
"Southern California","Colon Cancer",1,"60",1.20544063869784
"Southern California","Colon Cancer",1,"70",1.46214224724853
"Southern California","Colon Cancer",1,"80",1.03505300839838
"Southern California","Colon Cancer",1,"NA",1
"Southern California","Colon Cancer",2,"0",1
"Southern California","Colon Cancer",2,"15",1
"Southern California","Colon Cancer",2,"30",1.08333480405739
"Southern California","Colon Cancer",2,"45",1.08726939817357
"Southern California","Colon Cancer",2,"5",1
"Southern California","Colon Cancer",2,"60",1.12671677404609
"Southern California","Colon Cancer",2,"70",1.05141518559366
"Southern California","Colon Cancer",2,"80",0.978569407884491
"Southern California","Colon Cancer",2,"NA",1
"Southern California","Dementia",1,"0",1
"Southern California","Dementia",1,"15",1
"Southern California","Dementia",1,"30",1
"Southern California","Dementia",1,"45",1.1571489165217
"Southern California","Dementia",1,"5",1
"Southern California","Dementia",1,"60",1.06516924823591
"Southern California","Dementia",1,"70",1.03410617974982
"Southern California","Dementia",1,"80",0.839860589211967
"Southern California","Dementia",1,"NA",1
"Southern California","Dementia",2,"0",1
"Southern California","Dementia",2,"15",1
"Southern California","Dementia",2,"30",1
"Southern California","Dementia",2,"45",1.14683597246295
"Southern California","Dementia",2,"5",1
"Southern California","Dementia",2,"60",0.769689932530311
"Southern California","Dementia",2,"70",0.912266874336514
"Southern California","Dementia",2,"80",0.786058881652331
"Southern California","Dementia",2,"NA",1
"Southern California","Depression",1,"0",1
"Southern California","Depression",1,"15",1
"Southern California","Depression",1,"30",1
"Southern California","Depression",1,"45",1
"Southern California","Depression",1,"5",1
"Southern California","Depression",1,"60",1
"Southern California","Depression",1,"70",1
"Southern California","Depression",1,"80",1
"Southern California","Depression",1,"NA",1
"Southern California","Depression",2,"0",1
"Southern California","Depression",2,"15",1
"Southern California","Depression",2,"30",1
"Southern California","Depression",2,"45",1
"Southern California","Depression",2,"5",1
"Southern California","Depression",2,"60",1
"Southern California","Depression",2,"70",1
"Southern California","Depression",2,"80",1
"Southern California","Depression",2,"NA",1
"Southern California","Diabetes",1,"0",1
"Southern California","Diabetes",1,"15",1.51880409460126
"Southern California","Diabetes",1,"30",1.53093573504462
"Southern California","Diabetes",1,"45",1.68556790133361
"Southern California","Diabetes",1,"5",1
"Southern California","Diabetes",1,"60",1.59657322001818
"Southern California","Diabetes",1,"70",1.47846272245182
"Southern California","Diabetes",1,"80",1.2186754122586
"Southern California","Diabetes",1,"NA",1
"Southern California","Diabetes",2,"0",1
"Southern California","Diabetes",2,"15",1.27837056098279
"Southern California","Diabetes",2,"30",1.46944643934965
"Southern California","Diabetes",2,"45",1.93965934201774
"Southern California","Diabetes",2,"5",1
"Southern California","Diabetes",2,"60",1.70634258460217
"Southern California","Diabetes",2,"70",1.56633649970156
"Southern California","Diabetes",2,"80",1.3023516100277
"Southern California","Diabetes",2,"NA",1
"Southern California","Hypertensive Heart Disease",1,"0",1
"Southern California","Hypertensive Heart Disease",1,"15",0.931136105056197
"Southern California","Hypertensive Heart Disease",1,"30",1.4198360853176
"Southern California","Hypertensive Heart Disease",1,"45",1.63107118649498
"Southern California","Hypertensive Heart Disease",1,"5",1
"Southern California","Hypertensive Heart Disease",1,"60",1.7567107494712
"Southern California","Hypertensive Heart Disease",1,"70",1.58234029169531
"Southern California","Hypertensive Heart Disease",1,"80",1.14432620904112
"Southern California","Hypertensive Heart Disease",1,"NA",1
"Southern California","Hypertensive Heart Disease",2,"0",1
"Southern California","Hypertensive Heart Disease",2,"15",2.30705937177363
"Southern California","Hypertensive Heart Disease",2,"30",1.89011459160576
"Southern California","Hypertensive Heart Disease",2,"45",1.94769817130822
"Southern California","Hypertensive Heart Disease",2,"5",1
"Southern California","Hypertensive Heart Disease",2,"60",1.65200785131563
"Southern California","Hypertensive Heart Disease",2,"70",1.481783535193
"Southern California","Hypertensive Heart Disease",2,"80",1.06019703698458
"Southern California","Hypertensive Heart Disease",2,"NA",1
"Southern California","Inflammatory Heart Disease",1,"0",1.60285308912679
"Southern California","Inflammatory Heart Disease",1,"15",1.18581967386077
"Southern California","Inflammatory Heart Disease",1,"30",1.35773643563931
"Southern California","Inflammatory Heart Disease",1,"45",1.35454394933024
"Southern California","Inflammatory Heart Disease",1,"5",1
"Southern California","Inflammatory Heart Disease",1,"60",1.47003551306864
"Southern California","Inflammatory Heart Disease",1,"70",1.50180869084205
"Southern California","Inflammatory Heart Disease",1,"80",0.996291706326632
"Southern California","Inflammatory Heart Disease",1,"NA",1
"Southern California","Inflammatory Heart Disease",2,"0",1
"Southern California","Inflammatory Heart Disease",2,"15",1.48276120300039
"Southern California","Inflammatory Heart Disease",2,"30",1.52166187374844
"Southern California","Inflammatory Heart Disease",2,"45",1.55925583179097
"Southern California","Inflammatory Heart Disease",2,"5",1
"Southern California","Inflammatory Heart Disease",2,"60",1.51494922104832
"Southern California","Inflammatory Heart Disease",2,"70",1.25896401454507
"Southern California","Inflammatory Heart Disease",2,"80",1.09760006808861
"Southern California","Inflammatory Heart Disease",2,"NA",1
"Southern California","Ischemic Heart Disease",1,"0",1
"Southern California","Ischemic Heart Disease",1,"15",0.847998952819037
"Southern California","Ischemic Heart Disease",1,"30",1.24188861689876
"Southern California","Ischemic Heart Disease",1,"45",1.4070484835376
"Southern California","Ischemic Heart Disease",1,"5",1
"Southern California","Ischemic Heart Disease",1,"60",1.53008820291121
"Southern California","Ischemic Heart Disease",1,"70",1.4016629464694
"Southern California","Ischemic Heart Disease",1,"80",1.04792932137528
"Southern California","Ischemic Heart Disease",1,"NA",1
"Southern California","Ischemic Heart Disease",2,"0",1
"Southern California","Ischemic Heart Disease",2,"15",1
"Southern California","Ischemic Heart Disease",2,"30",1.63112104155345
"Southern California","Ischemic Heart Disease",2,"45",1.717127781473
"Southern California","Ischemic Heart Disease",2,"5",1
"Southern California","Ischemic Heart Disease",2,"60",1.6946569773682
"Southern California","Ischemic Heart Disease",2,"70",1.38149125559331
"Southern California","Ischemic Heart Disease",2,"80",1.0271673019542
"Southern California","Ischemic Heart Disease",2,"NA",1
"Southern California","Lung Cancer",1,"0",1
"Southern California","Lung Cancer",1,"15",1
"Southern California","Lung Cancer",1,"30",1.35551805704373
"Southern California","Lung Cancer",1,"45",1.21379256977801
"Southern California","Lung Cancer",1,"5",1
"Southern California","Lung Cancer",1,"60",1.1966117451179
"Southern California","Lung Cancer",1,"70",1.2259765458391
"Southern California","Lung Cancer",1,"80",1.05307933201137
"Southern California","Lung Cancer",1,"NA",1
"Southern California","Lung Cancer",2,"0",1
"Southern California","Lung Cancer",2,"15",1
"Southern California","Lung Cancer",2,"30",1.43439973093654
"Southern California","Lung Cancer",2,"45",1.11449321942401
"Southern California","Lung Cancer",2,"5",1
"Southern California","Lung Cancer",2,"60",1.15618519642209
"Southern California","Lung Cancer",2,"70",0.95805091984857
"Southern California","Lung Cancer",2,"80",0.868138117073875
"Southern California","Lung Cancer",2,"NA",1
"Southern California","Other",1,"0",1.24255320092915
"Southern California","Other",1,"15",1.18762288705065
"Southern California","Other",1,"30",1.26916336604175
"Southern California","Other",1,"45",1.37788530118263
"Southern California","Other",1,"5",1.18022302764482
"Southern California","Other",1,"60",1.3205222975134
"Southern California","Other",1,"70",1.16263023700493
"Southern California","Other",1,"80",0.934491967450017
"Southern California","Other",1,"NA",1
"Southern California","Other",2,"0",1.16750118902359
"Southern California","Other",2,"15",1.06126797433313
"Southern California","Other",2,"30",1.21577920178076
"Southern California","Other",2,"45",1.34045019775419
"Southern California","Other",2,"5",1.01142690710923
"Southern California","Other",2,"60",1.29064551096933
"Southern California","Other",2,"70",1.07449909539904
"Southern California","Other",2,"80",0.910635358366808
"Southern California","Other",2,"NA",1
"Southern California","Respiratory diseases",1,"0",1
"Southern California","Respiratory diseases",1,"15",1.25141593037372
"Southern California","Respiratory diseases",1,"30",1.43586392684094
"Southern California","Respiratory diseases",1,"45",1.35180502086852
"Southern California","Respiratory diseases",1,"5",1.61921788490324
"Southern California","Respiratory diseases",1,"60",1.42999251874428
"Southern California","Respiratory diseases",1,"70",1.2526529320829
"Southern California","Respiratory diseases",1,"80",1.07064757094193
"Southern California","Respiratory diseases",1,"NA",1
"Southern California","Respiratory diseases",2,"0",1.41903488056034
"Southern California","Respiratory diseases",2,"15",1.06264552881695
"Southern California","Respiratory diseases",2,"30",1.27622124477981
"Southern California","Respiratory diseases",2,"45",1.66627383768407
"Southern California","Respiratory diseases",2,"5",1
"Southern California","Respiratory diseases",2,"60",1.51538598273371
"Southern California","Respiratory diseases",2,"70",1.22144094725258
"Southern California","Respiratory diseases",2,"80",1.01140296169021
"Southern California","Respiratory diseases",2,"NA",1
"Southern California","Road Traffic Injuries",1,"0",1.37387407639439
"Southern California","Road Traffic Injuries",1,"15",1.09273664943945
"Southern California","Road Traffic Injuries",1,"30",1.16552705637859
"Southern California","Road Traffic Injuries",1,"45",1.46594818749963
"Southern California","Road Traffic Injuries",1,"5",1.27744525175758
"Southern California","Road Traffic Injuries",1,"60",1.42430371229263
"Southern California","Road Traffic Injuries",1,"70",1.65962618311386
"Southern California","Road Traffic Injuries",1,"80",1.23797100243462
"Southern California","Road Traffic Injuries",1,"NA",1
"Southern California","Road Traffic Injuries",2,"0",1.17830574903671
"Southern California","Road Traffic Injuries",2,"15",1.13351702652029
"Southern California","Road Traffic Injuries",2,"30",1.4063113159455
"Southern California","Road Traffic Injuries",2,"45",1.43643060605577
"Southern California","Road Traffic Injuries",2,"5",1.19653254919979
"Southern California","Road Traffic Injuries",2,"60",1.34652945943034
"Southern California","Road Traffic Injuries",2,"70",1.51768454063195
"Southern California","Road Traffic Injuries",2,"80",1.14902200253875
"Southern California","Road Traffic Injuries",2,"NA",1
"Southern California","Stroke",1,"0",1
"Southern California","Stroke",1,"15",0.913229641497424
"Southern California","Stroke",1,"30",1.33425823530756
"Southern California","Stroke",1,"45",1.54328345602786
"Southern California","Stroke",1,"5",1
"Southern California","Stroke",1,"60",1.46194729915368
"Southern California","Stroke",1,"70",1.27069223877717
"Southern California","Stroke",1,"80",0.994981522050593
"Southern California","Stroke",1,"NA",1
"Southern California","Stroke",2,"0",1
"Southern California","Stroke",2,"15",1.09256088642134
"Southern California","Stroke",2,"30",1.46424067096548
"Southern California","Stroke",2,"45",1.46199270593762
"Southern California","Stroke",2,"5",1
"Southern California","Stroke",2,"60",1.53698989476865
"Southern California","Stroke",2,"70",1.20757350699871
"Southern California","Stroke",2,"80",0.927627521115537
"Southern California","Stroke",2,"NA",1
