Indicator,Geography,Year,Strata,Strata Name,Numerator,Denominator,Rate,Age Adjusted Rate,SE Adjusted Rate
Homicide,Contra Costa,2008-2010,Race/Ethnicity,White,46,1548470,2.97068,3.21238,0.495982
Homicide,Contra Costa,2011-2013,Race/Ethnicity,Black,105,288320,36.4179,35.2006,3.4808
Homicide,Contra Costa,2011-2013,Race/Ethnicity,Asian,11,474443,2.31851,2.10512,0.644835
Homicide,Contra Costa,2011-2013,Race/Ethnicity,Latino,46,805974,5.70738,5.0019,0.744019
Homicide,Contra Costa,2011-2013,Race/Ethnicity,White,35,1515940,2.3088,2.48143,0.438639
Homicide,Contra Costa,2014-2016,Race/Ethnicity,Black,95,295813,32.1149,32.9665,3.41699
Homicide,Contra Costa,2014-2016,Race/Ethnicity,Latino,59,868529,6.7931,5.95588,0.781137
Homicide,Contra Costa,2014-2016,Race/Ethnicity,White,38,1509250,2.51781,2.78553,0.483809
Homicide,Contra Costa,2017-2019,Race/Ethnicity,Black,89,299630,29.7033,29.9216,3.22401
Homicide,Contra Costa,2017-2019,Race/Ethnicity,Latino,39,922072,4.2296,3.86515,0.6231
Homicide,Contra Costa,2017-2019,Race/Ethnicity,White,33,1486520,2.21995,2.40345,0.4519
Homicide,El Dorado,2002-2004,Race/Ethnicity,White,11,419051,2.62498,3.00018,0.953024
Homicide,El Dorado,2005-2007,Race/Ethnicity,White,12,431688,2.77979,2.75507,0.834478
Homicide,El Dorado,2008-2010,Race/Ethnicity,White,12,435253,2.75702,2.97234,0.917071
Homicide,El Dorado,2017-2019,Race/Ethnicity,White,13,442322,2.93904,3.07552,0.959519
Homicide,Fresno,2002-2004,Race/Ethnicity,Black,40,127685,31.3271,29.9959,4.79433
Homicide,Fresno,2002-2004,Race/Ethnicity,Asian,27,221584,12.185,10.6387,2.15724
Homicide,Fresno,2002-2004,Race/Ethnicity,Latino,112,1168820,9.58231,9.50011,0.959221
Homicide,Fresno,2002-2004,Race/Ethnicity,White,30,959086,3.12798,3.13385,0.580244
Homicide,Fresno,2005-2007,Race/Ethnicity,Black,49,132131,37.0844,36.9491,5.38853
Homicide,Fresno,2005-2007,Race/Ethnicity,Latino,119,1267520,9.3884,9.08518,0.892289
Homicide,Fresno,2005-2007,Race/Ethnicity,White,39,956906,4.07564,4.06648,0.665036
Homicide,Fresno,2008-2010,Race/Ethnicity,Black,37,135919,27.2221,25.3076,4.25653
Homicide,Fresno,2008-2010,Race/Ethnicity,Asian,11,257813,4.26666,3.75043,1.17814
Homicide,Fresno,2008-2010,Race/Ethnicity,Latino,141,1373320,10.2671,9.79312,0.868206
Homicide,Fresno,2008-2010,Race/Ethnicity,White,35,935457,3.74148,3.58023,0.629123
Homicide,Fresno,2011-2013,Race/Ethnicity,Black,42,138961,30.2244,27.7375,4.41002
Homicide,Fresno,2011-2013,Race/Ethnicity,Asian,14,271679,5.15315,5.22485,1.43406
Homicide,Fresno,2011-2013,Race/Ethnicity,Latino,124,1453910,8.52875,8.10368,0.748576
Homicide,Fresno,2011-2013,Race/Ethnicity,White,39,915675,4.25915,3.95838,0.665252
Homicide,Fresno,2014-2016,Race/Ethnicity,Black,54,143288,37.6863,36.302,5.08182
Homicide,Fresno,2014-2016,Race/Ethnicity,Asian,12,281537,4.26232,4.30973,1.28752
Homicide,Fresno,2014-2016,Race/Ethnicity,Latino,105,1526120,6.88018,6.89168,0.706657
Homicide,Fresno,2014-2016,Race/Ethnicity,White,38,910289,4.1745,4.39269,0.748082
Homicide,Fresno,2017-2019,Race/Ethnicity,Black,54,150465,35.8887,34.2539,4.7404
Homicide,Fresno,2017-2019,Race/Ethnicity,Latino,133,1626150,8.17884,7.90362,0.701563
Homicide,Fresno,2017-2019,Race/Ethnicity,White,31,918472,3.37517,3.36188,0.63942
Homicide,Humboldt,2008-2010,Race/Ethnicity,White,17,313637,5.42028,5.09936,1.2852
Homicide,Humboldt,2011-2013,Race/Ethnicity,White,12,311535,3.8519,3.2033,0.950721
Homicide,Humboldt,2014-2016,Race/Ethnicity,White,29,308473,9.40114,9.69164,1.8496
Homicide,Humboldt,2017-2019,Race/Ethnicity,White,14,311546,4.49372,4.19158,1.16016
Homicide,Imperial,2008-2010,Race/Ethnicity,Latino,13,411179,3.16164,2.94999,0.827663
Homicide,Imperial,2017-2019,Race/Ethnicity,Latino,23,497680,4.62144,4.61456,0.978163
Homicide,Kern,2002-2004,Race/Ethnicity,Black,31,121633,25.4866,23.4663,4.3066
Homicide,Kern,2002-2004,Race/Ethnicity,Latino,67,916990,7.30651,6.83744,0.892677
Homicide,Kern,2002-2004,Race/Ethnicity,White,55,982860,5.59592,5.62821,0.765105
Homicide,Kern,2005-2007,Race/Ethnicity,Black,51,130808,38.9886,33.5743,4.74718
Homicide,Kern,2005-2007,Race/Ethnicity,Latino,101,1067280,9.4633,8.71845,0.907944
Homicide,Kern,2005-2007,Race/Ethnicity,White,43,1005140,4.278,4.47583,0.690648
Homicide,Kern,2008-2010,Race/Ethnicity,Black,53,136764,38.7529,34.034,4.76506
Homicide,Kern,2008-2010,Race/Ethnicity,Latino,123,1201340,10.2386,9.35253,0.921889
Homicide,Kern,2008-2010,Race/Ethnicity,White,42,991764,4.23488,4.35622,0.685152
Homicide,Kern,2011-2013,Race/Ethnicity,Black,44,140745,31.2623,28.334,4.36595
Homicide,Kern,2011-2013,Race/Ethnicity,Latino,100,1293520,7.73086,7.40346,0.797116
Homicide,Kern,2011-2013,Race/Ethnicity,White,55,972006,5.6584,5.77454,0.797941
Homicide,Kern,2014-2016,Race/Ethnicity,Black,38,143756,26.4337,23.1758,3.84063
Homicide,Kern,2014-2016,Race/Ethnicity,Latino,137,1359100,10.0802,9.82332,0.884313
Homicide,Kern,2014-2016,Race/Ethnicity,White,51,969043,5.26292,5.37622,0.784205
Homicide,Kern,2017-2019,Race/Ethnicity,Black,54,152333,35.4487,34.1162,4.75278
Homicide,Kern,2017-2019,Race/Ethnicity,Latino,177,1498600,11.811,11.1502,0.858243
Homicide,Kern,2017-2019,Race/Ethnicity,White,55,1006130,5.46648,5.7307,0.801452
Homicide,Kings,2002-2004,Race/Ethnicity,Latino,16,189291,8.45259,6.99387,1.81983
Homicide,Kings,2011-2013,Race/Ethnicity,Latino,12,234862,5.10939,6.22648,2.11362
Homicide,Kings,2011-2013,Race/Ethnicity,White,11,156767,7.01678,6.58894,2.02507
Homicide,Kings,2014-2016,Race/Ethnicity,Latino,21,238824,8.7931,8.74459,1.98441
Homicide,Kings,2017-2019,Race/Ethnicity,Latino,18,261672,6.87884,6.62845,1.59744
Homicide,Lake,2014-2016,Race/Ethnicity,White,14,140825,9.94139,8.62736,2.58848
Homicide,Lake,2017-2019,Race/Ethnicity,White,16,146147,10.9479,13.0124,3.54442
Homicide,Los Angeles,2002-2004,Race/Ethnicity,Black,1158,2686410,43.1058,42.4767,1.24934
Homicide,Los Angeles,2002-2004,Race/Ethnicity,Asian,137,3718680,3.6841,3.53907,0.305421
Homicide,Los Angeles,2002-2004,Race/Ethnicity,Latino,1638,13368700,12.2525,10.8153,0.281737
Homicide,Los Angeles,2002-2004,Race/Ethnicity,Native Hawaiian and other Pacific Islander,14,72349.6,19.3505,16.6949,4.53686
Homicide,Los Angeles,2002-2004,Race/Ethnicity,White,362,8967280,4.0369,4.02582,0.215482
Homicide,Los Angeles,2005-2007,Race/Ethnicity,Black,967,2602020,37.1635,36.3313,1.17179
Homicide,Los Angeles,2005-2007,Race/Ethnicity,Asian,98,3795550,2.58197,2.50321,0.256537
Homicide,Los Angeles,2005-2007,Race/Ethnicity,Latino,1592,13706800,11.6146,10.1312,0.262069
Homicide,Los Angeles,2005-2007,Race/Ethnicity,Native Hawaiian and other Pacific Islander,12,71236.2,16.8454,13.3395,3.86799
Homicide,Los Angeles,2005-2007,Race/Ethnicity,White,266,8645310,3.07681,2.99997,0.18842
Homicide,Los Angeles,2008-2010,Race/Ethnicity,Black,692,2516780,27.4955,26.8575,1.02847
Homicide,Los Angeles,2008-2010,Race/Ethnicity,Asian,83,3901460,2.12741,2.08836,0.234058
Homicide,Los Angeles,2008-2010,Race/Ethnicity,Latino,1193,14038400,8.49812,7.55906,0.225279
Homicide,Los Angeles,2008-2010,Race/Ethnicity,Native Hawaiian and other Pacific Islander,13,70099.3,18.5451,15.643,4.35974
Homicide,Los Angeles,2008-2010,Race/Ethnicity,White,223,8327640,2.67783,2.56574,0.177942
Homicide,Los Angeles,2011-2013,Race/Ethnicity,Black,609,2501880,24.3417,24.1249,0.990012
Homicide,Los Angeles,2011-2013,Race/Ethnicity,Asian,50,4049560,1.2347,1.14018,0.165893
Homicide,Los Angeles,2011-2013,Race/Ethnicity,Latino,925,14506800,6.37631,5.79295,0.194755
Homicide,Los Angeles,2011-2013,Race/Ethnicity,White,202,8184330,2.46813,2.29179,0.168367
Homicide,Los Angeles,2011-2013,Race/Ethnicity,Multi-Race,11,572780,1.92046,1.77074,0.566778
Homicide,Los Angeles,2014-2016,Race/Ethnicity,Black,631,2511530,25.1242,25.1186,1.01501
Homicide,Los Angeles,2014-2016,Race/Ethnicity,Asian,69,4178430,1.65134,1.49933,0.185522
Homicide,Los Angeles,2014-2016,Race/Ethnicity,Latino,917,15051700,6.09235,5.69981,0.191309
Homicide,Los Angeles,2014-2016,Race/Ethnicity,White,196,8056490,2.43282,2.34126,0.176265
Homicide,Los Angeles,2014-2016,Race/Ethnicity,Multi-Race,14,610772,2.29218,2.25977,0.623516
Homicide,Los Angeles,2017-2019,Race/Ethnicity,Black,498,2510710,19.8351,20.0929,0.918529
Homicide,Los Angeles,2017-2019,Race/Ethnicity,Asian,69,4281240,1.61168,1.5229,0.19158
Homicide,Los Angeles,2017-2019,Race/Ethnicity,Latino,950,15540100,6.11323,5.84314,0.191671
Homicide,Los Angeles,2017-2019,Race/Ethnicity,White,206,7873310,2.61644,2.42062,0.180241
Homicide,Los Angeles,2017-2019,Race/Ethnicity,Multi-Race,14,646978,2.16391,2.39232,0.659229
Homicide,Madera,2002-2004,Race/Ethnicity,Latino,16,189743,8.43246,7.07829,1.82447
Homicide,Madera,2005-2007,Race/Ethnicity,Latino,12,214975,5.58205,5.20255,1.58223
Homicide,Madera,2008-2010,Race/Ethnicity,Latino,19,236417,8.03666,7.18633,1.72197
Homicide,Madera,2011-2013,Race/Ethnicity,Latino,15,250004,5.99992,4.83956,1.27264
Homicide,Madera,2014-2016,Race/Ethnicity,Latino,14,260974,5.36453,5.02518,1.3732
Homicide,Madera,2017-2019,Race/Ethnicity,Latino,22,283980,7.74702,8.06143,1.76018
Homicide,Marin,2008-2010,Race/Ethnicity,White,11,557065,1.97463,2.0748,0.691187
Homicide,Merced,2002-2004,Race/Ethnicity,Latino,27,334916,8.06173,7.16637,1.49241
Homicide,Merced,2002-2004,Race/Ethnicity,White,17,263179,6.45949,6.57596,1.60484
Homicide,Merced,2005-2007,Race/Ethnicity,Latino,34,376517,9.03013,9.24935,1.91482
Homicide,Merced,2008-2010,Race/Ethnicity,Latino,42,411204,10.2139,11.0078,1.90265
Homicide,Merced,2008-2010,Race/Ethnicity,White,14,252662,5.54099,6.08234,1.66902
Homicide,Merced,2011-2013,Race/Ethnicity,Latino,35,438440,7.98285,7.55432,1.39821
Homicide,Merced,2014-2016,Race/Ethnicity,Latino,52,459672,11.3124,10.3491,1.47487
Homicide,Merced,2017-2019,Race/Ethnicity,Latino,36,484078,7.43682,7.23351,1.23828
Homicide,Monterey,2002-2004,Race/Ethnicity,Latino,71,612072,11.5999,9.36379,1.18168
Homicide,Monterey,2002-2004,Race/Ethnicity,White,12,470814,2.54878,2.80206,0.822023
Homicide,Monterey,2005-2007,Race/Ethnicity,Latino,51,635653,8.02324,7.17497,1.06069
Homicide,Monterey,2008-2010,Race/Ethnicity,Latino,112,675762,16.5739,13.6693,1.34804
Homicide,Monterey,2008-2010,Race/Ethnicity,White,11,419776,2.62044,2.36884,0.768327
Homicide,Monterey,2011-2013,Race/Ethnicity,Latino,112,719220,15.5724,13.2811,1.29028
Homicide,Monterey,2014-2016,Race/Ethnicity,Latino,122,763505,15.9789,15.2029,1.49144
Homicide,Monterey,2014-2016,Race/Ethnicity,White,15,399326,3.75633,4.44603,1.19703
Homicide,Monterey,2017-2019,Race/Ethnicity,Latino,70,790424,8.85601,8.20371,1.00288
Homicide,Orange,2002-2004,Race/Ethnicity,Black,11,133133,8.26241,7.28404,2.19859
Homicide,Orange,2002-2004,Race/Ethnicity,Asian,35,1343500,2.60514,2.35223,0.398886
Homicide,Orange,2002-2004,Race/Ethnicity,Latino,146,2784560,5.2432,5.31157,0.51411
Homicide,Orange,2002-2004,Race/Ethnicity,White,84,4340470,1.93527,1.87375,0.207414
Homicide,Orange,2005-2007,Race/Ethnicity,Black,15,133121,11.2679,11.3222,3.01166
Homicide,Orange,2005-2007,Race/Ethnicity,Asian,26,1412840,1.84026,1.78294,0.351664
Homicide,Orange,2005-2007,Race/Ethnicity,Latino,158,2887120,5.47259,4.87939,0.410965
Homicide,Orange,2005-2007,Race/Ethnicity,White,68,4221360,1.61085,1.58545,0.197746
Homicide,Orange,2008-2010,Race/Ethnicity,Black,13,133803,9.71577,9.32545,2.64709
Homicide,Orange,2008-2010,Race/Ethnicity,Asian,23,1528830,1.50442,1.54119,0.326217
Homicide,Orange,2008-2010,Race/Ethnicity,Latino,134,3011530,4.44957,3.97181,0.354753
Homicide,Orange,2008-2010,Race/Ethnicity,White,53,4080200,1.29896,1.29212,0.185588
Homicide,Orange,2011-2013,Race/Ethnicity,Asian,21,1683690,1.24726,1.25566,0.274984
Homicide,Orange,2011-2013,Race/Ethnicity,Latino,117,3160880,3.7015,3.22203,0.304298
Homicide,Orange,2011-2013,Race/Ethnicity,White,62,4001090,1.54958,1.43355,0.189717
Homicide,Orange,2014-2016,Race/Ethnicity,Asian,19,1800740,1.05512,1.07988,0.251127
Homicide,Orange,2014-2016,Race/Ethnicity,Latino,110,3299210,3.33413,2.98186,0.28715
Homicide,Orange,2014-2016,Race/Ethnicity,White,70,3960990,1.76723,1.66628,0.20967
Homicide,Orange,2017-2019,Race/Ethnicity,Asian,24,1865110,1.28679,1.23511,0.257911
Homicide,Orange,2017-2019,Race/Ethnicity,Latino,114,3420100,3.33324,3.11691,0.300118
Homicide,Orange,2017-2019,Race/Ethnicity,White,55,3905750,1.40818,1.31593,0.189062
Homicide,Placer,2011-2013,Race/Ethnicity,White,22,816389,2.69479,2.86646,0.631673
Homicide,Placer,2014-2016,Race/Ethnicity,White,14,833013,1.68065,1.7684,0.497935
Homicide,Placer,2017-2019,Race/Ethnicity,White,15,855162,1.75405,1.7814,0.486094
Homicide,Riverside,2002-2004,Race/Ethnicity,Black,50,323812,15.4411,14.8487,2.11337
Homicide,Riverside,2002-2004,Race/Ethnicity,Latino,175,2138610,8.18289,7.51754,0.603887
Homicide,Riverside,2002-2004,Race/Ethnicity,White,95,2476120,3.83665,4.19727,0.44015
Homicide,Riverside,2005-2007,Race/Ethnicity,Black,64,364116,17.5768,17.3919,2.18719
Homicide,Riverside,2005-2007,Race/Ethnicity,Latino,197,2561950,7.68946,7.14729,0.534873
Homicide,Riverside,2005-2007,Race/Ethnicity,White,108,2637410,4.09492,4.32657,0.429448
Homicide,Riverside,2008-2010,Race/Ethnicity,Black,46,389657,11.8053,11.5925,1.72396
Homicide,Riverside,2008-2010,Race/Ethnicity,Latino,185,2890550,6.40016,5.93901,0.465178
Homicide,Riverside,2008-2010,Race/Ethnicity,White,72,2651260,2.71569,2.59789,0.324097
Homicide,Riverside,2011-2013,Race/Ethnicity,Black,73,407075,17.9328,17.2499,2.0504
Homicide,Riverside,2011-2013,Race/Ethnicity,Latino,137,3117120,4.39508,4.26119,0.38245
Homicide,Riverside,2011-2013,Race/Ethnicity,White,91,2640620,3.44616,3.62968,0.399985
Homicide,Riverside,2014-2016,Race/Ethnicity,Black,66,421138,15.6718,15.4295,1.93796
Homicide,Riverside,2014-2016,Race/Ethnicity,Latino,154,3287240,4.68478,4.54176,0.383736
Homicide,Riverside,2014-2016,Race/Ethnicity,White,90,2660560,3.38275,3.46874,0.388679
Homicide,Riverside,2017-2019,Race/Ethnicity,Black,76,435559,17.4488,17.5066,2.05493
Homicide,Riverside,2017-2019,Race/Ethnicity,Latino,180,3460330,5.20181,5.06099,0.392195
Homicide,Riverside,2017-2019,Race/Ethnicity,White,83,2681520,3.09526,3.14558,0.37108
Homicide,Sacramento,2002-2004,Race/Ethnicity,Black,92,388976,23.6518,22.4707,2.35788
Homicide,Sacramento,2002-2004,Race/Ethnicity,Asian,26,491524,5.28967,5.10339,1.01223
Homicide,Sacramento,2002-2004,Race/Ethnicity,Latino,61,712298,8.56383,7.39693,0.983358
Homicide,Sacramento,2002-2004,Race/Ethnicity,White,84,2171490,3.86831,3.84546,0.422296
Homicide,Sacramento,2005-2007,Race/Ethnicity,Black,104,405897,25.6222,23.9294,2.35688
Homicide,Sacramento,2005-2007,Race/Ethnicity,Asian,38,535689,7.09367,6.69884,1.09462
Homicide,Sacramento,2005-2007,Race/Ethnicity,Latino,96,793349,12.1006,11.2764,1.22699
Homicide,Sacramento,2005-2007,Race/Ethnicity,White,75,2169730,3.45665,3.38507,0.396245
Homicide,Sacramento,2008-2010,Race/Ethnicity,Black,86,419069,20.5217,19.4299,2.11648
Homicide,Sacramento,2008-2010,Race/Ethnicity,Asian,24,582600,4.11947,3.92905,0.805716
Homicide,Sacramento,2008-2010,Race/Ethnicity,Latino,59,884440,6.67089,5.73466,0.762945
Homicide,Sacramento,2008-2010,Race/Ethnicity,White,76,2112070,3.59836,3.61834,0.423
Homicide,Sacramento,2011-2013,Race/Ethnicity,Black,80,430586,18.5793,17.4006,1.976
Homicide,Sacramento,2011-2013,Race/Ethnicity,Asian,27,616209,4.38163,4.19111,0.812637
Homicide,Sacramento,2011-2013,Race/Ethnicity,Latino,60,952597,6.29857,5.66298,0.747393
Homicide,Sacramento,2011-2013,Race/Ethnicity,White,81,2079150,3.89583,3.88669,0.443197
Homicide,Sacramento,2014-2016,Race/Ethnicity,Black,101,443390,22.779,22.25,2.24691
Homicide,Sacramento,2014-2016,Race/Ethnicity,Asian,33,649496,5.08086,5.0737,0.888356
Homicide,Sacramento,2014-2016,Race/Ethnicity,Latino,62,1009680,6.14055,5.69387,0.735409
Homicide,Sacramento,2014-2016,Race/Ethnicity,White,99,2091070,4.73442,4.82685,0.500378
Homicide,Sacramento,2017-2019,Race/Ethnicity,Black,97,451773,21.471,20.746,2.13821
Homicide,Sacramento,2017-2019,Race/Ethnicity,Asian,19,686277,2.76856,2.5629,0.591896
Homicide,Sacramento,2017-2019,Race/Ethnicity,Latino,65,1059360,6.13575,5.79773,0.743061
Homicide,Sacramento,2017-2019,Race/Ethnicity,White,65,2074020,3.134,3.02967,0.39206
Homicide,San Bernardino,2002-2004,Race/Ethnicity,Black,159,483666,32.874,31.2554,2.49286
Homicide,San Bernardino,2002-2004,Race/Ethnicity,Latino,219,2384610,9.18388,8.64055,0.642867
Homicide,San Bernardino,2002-2004,Race/Ethnicity,White,127,2240770,5.66771,5.67637,0.509127
Homicide,San Bernardino,2005-2007,Race/Ethnicity,Black,170,509775,33.3481,31.44,2.45558
Homicide,San Bernardino,2005-2007,Race/Ethnicity,Asian,13,332786,3.90642,3.95711,1.13164
Homicide,San Bernardino,2005-2007,Race/Ethnicity,Latino,254,2678230,9.48388,8.72401,0.570397
Homicide,San Bernardino,2005-2007,Race/Ethnicity,White,96,2243040,4.27991,4.33632,0.44948
Homicide,San Bernardino,2008-2010,Race/Ethnicity,Black,111,518667,21.401,19.7731,1.93073
Homicide,San Bernardino,2008-2010,Race/Ethnicity,Latino,200,2913160,6.86539,6.76878,0.524455
Homicide,San Bernardino,2008-2010,Race/Ethnicity,White,88,2125730,4.13976,4.04972,0.444636
Homicide,San Bernardino,2011-2013,Race/Ethnicity,Black,116,521614,22.2387,21.3681,2.03876
Homicide,San Bernardino,2011-2013,Race/Ethnicity,Latino,180,3113680,5.78095,5.57498,0.428924
Homicide,San Bernardino,2011-2013,Race/Ethnicity,White,88,2045250,4.30264,4.37985,0.482013
Homicide,San Bernardino,2014-2016,Race/Ethnicity,Black,130,529736,24.5405,22.9693,2.06905
Homicide,San Bernardino,2014-2016,Race/Ethnicity,Latino,165,3249070,5.07838,4.85986,0.386064
Homicide,San Bernardino,2014-2016,Race/Ethnicity,White,93,2040180,4.55842,4.46347,0.482434
Homicide,San Bernardino,2017-2019,Race/Ethnicity,Black,105,540807,19.4154,18.4288,1.85409
Homicide,San Bernardino,2017-2019,Race/Ethnicity,Asian,15,387397,3.872,4.06857,1.06384
Homicide,San Bernardino,2017-2019,Race/Ethnicity,Latino,248,3374620,7.34898,7.23826,0.470089
Homicide,San Bernardino,2017-2019,Race/Ethnicity,White,95,2033770,4.67113,4.80326,0.516526
Homicide,San Bernardino,2017-2019,Race/Ethnicity,Multi-Race,14,154007,9.0905,10.256,2.91351
Homicide,San Diego,2002-2004,Race/Ethnicity,Black,87,465195,18.7018,17.1089,1.87867
Homicide,San Diego,2002-2004,Race/Ethnicity,Asian,13,845158,1.53817,1.5295,0.433795
Homicide,San Diego,2002-2004,Race/Ethnicity,Latino,153,2523480,6.06306,5.86944,0.527589
Homicide,San Diego,2002-2004,Race/Ethnicity,White,122,4684950,2.60409,2.47976,0.226561
Homicide,San Diego,2005-2007,Race/Ethnicity,Black,85,457221,18.5906,16.6408,1.82957
Homicide,San Diego,2005-2007,Race/Ethnicity,Asian,15,887287,1.69055,1.58652,0.411265
Homicide,San Diego,2005-2007,Race/Ethnicity,Latino,166,2683050,6.18699,5.36524,0.438709
Homicide,San Diego,2005-2007,Race/Ethnicity,White,106,4618690,2.29502,2.1239,0.209835
Homicide,San Diego,2008-2010,Race/Ethnicity,Black,51,456172,11.18,9.89016,1.40624
Homicide,San Diego,2008-2010,Race/Ethnicity,Asian,18,956613,1.88164,1.67138,0.396606
Homicide,San Diego,2008-2010,Race/Ethnicity,Latino,110,2892740,3.80263,3.60698,0.375376
Homicide,San Diego,2008-2010,Race/Ethnicity,White,90,4574490,1.96743,1.75313,0.189775
Homicide,San Diego,2011-2013,Race/Ethnicity,Black,65,461521,14.0839,12.366,1.55244
Homicide,San Diego,2011-2013,Race/Ethnicity,Asian,23,1011600,2.27363,2.20955,0.46637
Homicide,San Diego,2011-2013,Race/Ethnicity,Latino,117,3092990,3.78274,3.39676,0.322749
Homicide,San Diego,2011-2013,Race/Ethnicity,White,97,4573130,2.12109,2.1074,0.221469
Homicide,San Diego,2014-2016,Race/Ethnicity,Black,63,469737,13.4118,12.3462,1.58205
Homicide,San Diego,2014-2016,Race/Ethnicity,Asian,19,1057290,1.79704,1.73555,0.401655
Homicide,San Diego,2014-2016,Race/Ethnicity,Latino,94,3262860,2.88091,2.76608,0.292688
Homicide,San Diego,2014-2016,Race/Ethnicity,White,100,4634400,2.15778,2.05832,0.214487
Homicide,San Diego,2014-2016,Race/Ethnicity,Multi-Race,11,311062,3.53627,3.98841,1.3564
Homicide,San Diego,2017-2019,Race/Ethnicity,Black,46,469750,9.79244,9.44946,1.41601
Homicide,San Diego,2017-2019,Race/Ethnicity,Asian,15,1088850,1.3776,1.26026,0.328622
Homicide,San Diego,2017-2019,Race/Ethnicity,Latino,109,3386900,3.21828,3.13738,0.307484
Homicide,San Diego,2017-2019,Race/Ethnicity,White,89,4621660,1.92571,1.7541,0.195725
Homicide,San Francisco,2002-2004,Race/Ethnicity,Black,92,166325,55.3134,57.4922,6.03606
Homicide,San Francisco,2002-2004,Race/Ethnicity,Asian,17,751518,2.26209,1.98963,0.490153
Homicide,San Francisco,2002-2004,Race/Ethnicity,Latino,33,339344,9.72465,8.80841,1.57358
Homicide,San Francisco,2002-2004,Race/Ethnicity,White,31,1016630,3.04928,2.95512,0.552766
Homicide,San Francisco,2005-2007,Race/Ethnicity,Black,107,154916,69.0698,71.1497,6.92535
Homicide,San Francisco,2005-2007,Race/Ethnicity,Asian,16,764064,2.09407,1.97182,0.500139
Homicide,San Francisco,2005-2007,Race/Ethnicity,Latino,50,346831,14.4162,11.8489,1.72199
Homicide,San Francisco,2005-2007,Race/Ethnicity,White,38,1010220,3.76157,3.23376,0.540828
Homicide,San Francisco,2008-2010,Race/Ethnicity,Black,76,145399,52.2699,52.9947,6.1454
Homicide,San Francisco,2008-2010,Race/Ethnicity,Asian,15,795443,1.88574,1.71349,0.451956
Homicide,San Francisco,2008-2010,Race/Ethnicity,Latino,39,362599,10.7557,8.94498,1.46693
Homicide,San Francisco,2008-2010,Race/Ethnicity,White,26,1020060,2.54887,2.26757,0.459086
Homicide,San Francisco,2011-2013,Race/Ethnicity,Black,58,141261,41.0588,41.6224,5.5226
Homicide,San Francisco,2011-2013,Race/Ethnicity,Asian,25,830988,3.00847,2.73706,0.564798
Homicide,San Francisco,2011-2013,Race/Ethnicity,Latino,19,384881,4.93659,4.25429,1.01002
Homicide,San Francisco,2011-2013,Race/Ethnicity,White,27,1043420,2.58765,2.46006,0.514682
Homicide,San Francisco,2014-2016,Race/Ethnicity,Black,56,140849,39.759,42.329,5.78044
Homicide,San Francisco,2014-2016,Race/Ethnicity,Latino,28,411025,6.81223,6.56567,1.27051
Homicide,San Francisco,2014-2016,Race/Ethnicity,White,24,1070530,2.24187,2.24716,0.543836
Homicide,San Francisco,2017-2019,Race/Ethnicity,Black,42,137382,30.5717,33.1334,5.18958
Homicide,San Francisco,2017-2019,Race/Ethnicity,Asian,16,872373,1.83408,1.52503,0.400205
Homicide,San Francisco,2017-2019,Race/Ethnicity,Latino,37,428293,8.63895,8.85565,1.49436
Homicide,San Francisco,2017-2019,Race/Ethnicity,White,20,1074030,1.86214,1.68205,0.425287
Homicide,San Joaquin,2002-2004,Race/Ethnicity,Black,41,126730,32.3523,32.1929,5.13016
Homicide,San Joaquin,2002-2004,Race/Ethnicity,Asian,20,234959,8.51214,8.33393,1.89056
Homicide,San Joaquin,2002-2004,Race/Ethnicity,Latino,73,627240,11.6383,11.4103,1.42195
Homicide,San Joaquin,2002-2004,Race/Ethnicity,White,34,808725,4.20415,4.28331,0.749893
Homicide,San Joaquin,2005-2007,Race/Ethnicity,Black,35,137003,25.5469,23.9697,4.07335
Homicide,San Joaquin,2005-2007,Race/Ethnicity,Asian,12,260241,4.61112,4.21155,1.22212
Homicide,San Joaquin,2005-2007,Race/Ethnicity,Latino,52,707634,7.34843,6.80558,0.998152
Homicide,San Joaquin,2005-2007,Race/Ethnicity,White,17,803875,2.11476,2.27443,0.565401
Homicide,San Joaquin,2008-2010,Race/Ethnicity,Black,34,144224,23.5745,22.5253,3.90237
Homicide,San Joaquin,2008-2010,Race/Ethnicity,Asian,17,279861,6.07445,5.75246,1.40382
Homicide,San Joaquin,2008-2010,Race/Ethnicity,Latino,82,776815,10.5559,10.0667,1.16807
Homicide,San Joaquin,2008-2010,Race/Ethnicity,White,36,762381,4.72205,5.25384,0.893737
Homicide,San Joaquin,2011-2013,Race/Ethnicity,Black,57,149241,38.1934,36.5118,4.96267
Homicide,San Joaquin,2011-2013,Race/Ethnicity,Asian,28,294511,9.50728,9.17233,1.74588
Homicide,San Joaquin,2011-2013,Race/Ethnicity,Latino,105,830307,12.6459,11.9898,1.22851
Homicide,San Joaquin,2011-2013,Race/Ethnicity,White,40,738934,5.4132,6.01725,0.980219
Homicide,San Joaquin,2014-2016,Race/Ethnicity,Black,73,152538,47.857,48.1822,5.7416
Homicide,San Joaquin,2014-2016,Race/Ethnicity,Asian,13,310085,4.1924,4.06976,1.13964
Homicide,San Joaquin,2014-2016,Race/Ethnicity,Latino,89,883153,10.0775,9.04767,0.994915
Homicide,San Joaquin,2014-2016,Race/Ethnicity,White,40,743515,5.37985,5.68888,0.94049
